experiment_id,timestamp,pipeline_type,dataset_type,dataset_size,anonymization_method,anonymization_params,pure_processing_time_seconds,pre_processing_time_seconds,post_processing_time_seconds,total_time_seconds,records_processed,records_per_second,violations_detected,violation_rate,memory_usage_mb,cpu_usage_percent,anonymization_overhead_seconds,compliance_check_time_seconds,avg_latency_ms,max_latency_ms,min_latency_ms,latency_std_ms,subprocess_overhead_ms,e2e_latency_ms,router_time_ms,stream_percentage,batch_percentage,information_loss_score,utility_preservation_score,privacy_level_score,success,error_message,notes
batch_healthcare_5000_k_anonymity_1752940814,2025-07-19T17:00:14.695497,batch,healthcare,5000,k_anonymity,"{""k_value"": 3}",2.7276012897491455,0,0,2.7276012897491455,5000,1833.112492940581,5000,1.0,83.078125,33.3,0.012169837951660156,0.03237009048461914,0.5455202579498291,0.5455202579498291,0.5455202579498291,0,0,0.5455202579498291,0,0,0,0.34797077922077924,0.6520292207792208,0.6666666666666667,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_5000_k_anonymity_1752940820,2025-07-19T17:00:20.296855,batch,healthcare,5000,k_anonymity,"{""k_value"": 5}",2.5728280544281006,0,0,2.5728280544281006,5000,1943.3867690436941,5000,1.0,51.890625,24.9,0.010950088500976562,0.03890347480773926,0.5145656108856201,0.5145656108856201,0.5145656108856201,0,0,0.5145656108856201,0,0,0,0.3516842532467533,0.6483157467532468,0.8,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_5000_k_anonymity_1752940825,2025-07-19T17:00:25.913501,batch,healthcare,5000,k_anonymity,"{""k_value"": 10}",2.6217041015625,0,0,2.6217041015625,5000,1907.1564929925037,5000,1.0,51.171875,21.2,0.011561393737792969,0.030857086181640625,0.5243408203125,0.5243408203125,0.5243408203125,0,0,0.5243408203125,0,0,0,0.3516842532467533,0.6483157467532468,0.9,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_5000_k_anonymity_1752940832,2025-07-19T17:00:32.204974,batch,healthcare,5000,k_anonymity,"{""k_value"": 15}",3.2482597827911377,0,0,3.2482597827911377,5000,1539.2857512472854,5000,1.0,51.53125,26.5,0.010315418243408203,0.028104305267333984,0.6496519565582275,0.6496519565582275,0.6496519565582275,0,0,0.6496519565582275,0,0,0,0.3538758116883117,0.6461241883116884,0.9333333333333333,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_5000_differential_privacy_1752940837,2025-07-19T17:00:37.897824,batch,healthcare,5000,differential_privacy,"{""epsilon"": 0.1}",2.652009963989258,0,0,2.652009963989258,5000,1885.362448819311,5000,1.0,67.796875,26.4,0.12458562850952148,0.046289920806884766,0.5304019927978516,0.5304019927978516,0.5304019927978516,0,0,0.5304019927978516,0,0,0,0.2703656826145428,0.7296343173854573,0.09516258196403285,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_5000_differential_privacy_1752940843,2025-07-19T17:00:43.434773,batch,healthcare,5000,differential_privacy,"{""epsilon"": 0.5}",2.519886016845703,0,0,2.519886016845703,5000,1984.2167330484292,5000,1.0,97.203125,27.5,0.16838574409484863,0.08771967887878418,0.5039772033691406,0.5039772033691406,0.5039772033691406,0,0,0.5039772033691406,0,0,0,0.2661459827006889,0.7338540172993111,0.3934693402873256,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_5000_differential_privacy_1752940849,2025-07-19T17:00:49.203839,batch,healthcare,5000,differential_privacy,"{""epsilon"": 1.0}",2.6301329135894775,0,0,2.6301329135894775,5000,1901.0446103943252,5000,1.0,52.578125,27.7,0.07089591026306152,0.03058600425720215,0.5260265827178955,0.5260265827178955,0.5260265827178955,0,0,0.5260265827178955,0,0,0,0.26995335074888593,0.7300466492511141,0.6321205588286272,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_5000_differential_privacy_1752940854,2025-07-19T17:00:54.768509,batch,healthcare,5000,differential_privacy,"{""epsilon"": 2.0}",2.5611660480499268,0,0,2.5611660480499268,5000,1952.2357809666432,5000,1.0,52.828125,24.4,0.06494760513305664,0.03089118003845215,0.5122332096099853,0.5122332096099853,0.5122332096099853,0,0,0.5122332096099853,0,0,0,0.2759429340822193,0.7240570659177807,0.8646647167633995,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_5000_tokenization_1752940860,2025-07-19T17:01:00.530006,batch,healthcare,5000,tokenization,"{""key_length"": 128}",2.651993989944458,0,0,2.651993989944458,5000,1885.37380512869,5000,1.0,77.359375,28.1,0.07070446014404297,0.04169154167175293,0.5303987979888916,0.5303987979888916,0.5303987979888916,0,0,0.5303987979888916,0,0,0,0.3030871912118507,0.6969128087881493,0.25,True,,TRUE COLD START: Batch processing with tokenization
batch_healthcare_5000_tokenization_1752940866,2025-07-19T17:01:06.213099,batch,healthcare,5000,tokenization,"{""key_length"": 256}",2.65810489654541,0,0,2.65810489654541,5000,1881.0393850514401,5000,1.0,49.421875,17.7,0.07756662368774414,0.038152217864990234,0.531620979309082,0.531620979309082,0.531620979309082,0,0,0.531620979309082,0,0,0,0.30312213146551725,0.6968778685344827,0.5,True,,TRUE COLD START: Batch processing with tokenization
