experiment_id,timestamp,pipeline_type,dataset_type,dataset_size,anonymization_method,anonymization_params,pure_processing_time_seconds,pre_processing_time_seconds,post_processing_time_seconds,total_time_seconds,records_processed,records_per_second,violations_detected,violation_rate,memory_usage_mb,cpu_usage_percent,anonymization_overhead_seconds,compliance_check_time_seconds,avg_latency_ms,max_latency_ms,min_latency_ms,latency_std_ms,e2e_latency_ms,router_time_ms,stream_percentage,batch_percentage,information_loss_score,utility_preservation_score,privacy_level_score,success,error_message,notes
batch_ecommerce_5000_k_anonymity_1752872714,2025-07-18T22:05:14.984535,batch,ecommerce,5000,k_anonymity,"{""k_value"": 3}",2.5625550746917725,0,0,2.5625550746917725,5000,1951.177576388834,500,0.1,49.0625,9.9,0.008625507354736328,0.006060361862182617,0.15,0.85,0.5,0.5125110149383545,0.5125110149383545,0.5125110149383545,0,0,0.5125110149383545,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_ecommerce_5000_k_anonymity_1752872720,2025-07-18T22:05:20.988638,batch,ecommerce,5000,k_anonymity,"{""k_value"": 5}",2.726529121398926,0,0,2.726529121398926,5000,1833.8333380553086,500,0.1,76.9375,10.0,0.007208347320556641,0.0050318241119384766,0.25,0.75,0.5,0.5453058242797851,0.5453058242797851,0.5453058242797851,0,0,0.5453058242797851,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_ecommerce_5000_k_anonymity_1752872726,2025-07-18T22:05:26.477416,batch,ecommerce,5000,k_anonymity,"{""k_value"": 10}",2.5262551307678223,0,0,2.5262551307678223,5000,1979.2141890594855,500,0.1,47.453125,31.9,0.007263898849487305,0.005122661590576172,0.5,0.5,0.5,0.5052510261535644,0.5052510261535644,0.5052510261535644,0,0,0.5052510261535644,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_ecommerce_5000_k_anonymity_1752872732,2025-07-18T22:05:32.065591,batch,ecommerce,5000,k_anonymity,"{""k_value"": 15}",2.6020641326904297,0,0,2.6020641326904297,5000,1921.5514088156624,500,0.1,52.21875,11.5,0.014960527420043945,0.00863194465637207,0.75,0.25,0.5,0.520412826538086,0.520412826538086,0.520412826538086,0,0,0.520412826538086,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_ecommerce_5000_differential_privacy_1752872737,2025-07-18T22:05:37.631232,batch,ecommerce,5000,differential_privacy,"{""epsilon"": 0.1}",2.6020092964172363,0,0,2.6020092964172363,5000,1921.5919047194066,500,0.1,47.625,9.1,0.0741584300994873,0.006665229797363281,0.9,0.09999999999999998,0.5,0.5204018592834473,0.5204018592834473,0.5204018592834473,0,0,0.5204018592834473,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_ecommerce_5000_differential_privacy_1752872743,2025-07-18T22:05:43.174611,batch,ecommerce,5000,differential_privacy,"{""epsilon"": 0.5}",2.5713250637054443,0,0,2.5713250637054443,5000,1944.5227173240708,500,0.1,94.515625,11.9,0.06622552871704102,0.016613245010375977,0.5,0.5,0.5,0.5142650127410888,0.5142650127410888,0.5142650127410888,0,0,0.5142650127410888,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_ecommerce_5000_differential_privacy_1752872748,2025-07-18T22:05:48.709253,batch,ecommerce,5000,differential_privacy,"{""epsilon"": 1.0}",2.5705158710479736,0,0,2.5705158710479736,5000,1945.1348487342932,500,0.1,51.265625,14.2,0.05455446243286133,0.0064203739166259766,0.0,1.0,0.5,0.5141031742095947,0.5141031742095947,0.5141031742095947,0,0,0.5141031742095947,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_ecommerce_5000_differential_privacy_1752872754,2025-07-18T22:05:54.397446,batch,ecommerce,5000,differential_privacy,"{""epsilon"": 2.0}",2.665930986404419,0,0,2.665930986404419,5000,1875.5174179297023,500,0.1,56.5,14.4,0.07089662551879883,0.006578922271728516,0.0,1.0,0.5,0.5331861972808838,0.5331861972808838,0.5331861972808838,0,0,0.5331861972808838,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_ecommerce_5000_tokenization_1752872760,2025-07-18T22:06:00.166846,batch,ecommerce,5000,tokenization,"{""key_length"": 128}",2.613226890563965,0,0,2.613226890563965,5000,1913.3432378391535,500,0.1,50.890625,12.2,0.037990570068359375,0.005919456481933594,0.5,0.5,0.5,0.522645378112793,0.522645378112793,0.522645378112793,0,0,0.522645378112793,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
batch_ecommerce_5000_tokenization_1752872765,2025-07-18T22:06:05.729986,batch,ecommerce,5000,tokenization,"{""key_length"": 256}",2.547332286834717,0,0,2.547332286834717,5000,1962.8377600524734,500,0.1,90.875,15.2,0.04384350776672363,0.007634401321411133,0.5,0.5,0.5,0.5094664573669434,0.5094664573669434,0.5094664573669434,0,0,0.5094664573669434,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
batch_ecommerce_5000_tokenization_1752872771,2025-07-18T22:06:11.415258,batch,ecommerce,5000,tokenization,"{""key_length"": 512}",2.6385159492492676,0,0,2.6385159492492676,5000,1895.0046526808533,500,0.1,54.65625,28.4,0.03278470039367676,0.005461931228637695,0.5,0.5,0.5,0.5277031898498535,0.5277031898498535,0.5277031898498535,0,0,0.5277031898498535,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
