experiment_id,timestamp,pipeline_type,dataset_type,dataset_size,anonymization_method,anonymization_params,pure_processing_time_seconds,pre_processing_time_seconds,post_processing_time_seconds,total_time_seconds,records_processed,records_per_second,violations_detected,violation_rate,memory_usage_mb,cpu_usage_percent,anonymization_overhead_seconds,compliance_check_time_seconds,avg_latency_ms,max_latency_ms,min_latency_ms,latency_std_ms,e2e_latency_ms,router_time_ms,stream_percentage,batch_percentage,information_loss_score,utility_preservation_score,privacy_level_score,success,error_message,notes
batch_healthcare_50000_k_anonymity_1752863206,2025-07-18T19:26:46.697241,batch,healthcare,50000,k_anonymity,"{""k_value"": 3}",5.091966867446899,0,0,5.091966867446899,50000,9819.388323135316,50000,1.0,253.046875,13.2,0.18215322494506836,0.5612356662750244,0.15,0.85,0.5,0.10183933734893799,0.10183933734893799,0.10183933734893799,0,0,0.10183933734893799,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_50000_k_anonymity_1752863214,2025-07-18T19:26:54.391027,batch,healthcare,50000,k_anonymity,"{""k_value"": 5}",4.4904258251190186,0,0,4.4904258251190186,50000,11134.801452527,50000,1.0,234.5625,9.5,0.1344611644744873,0.36282968521118164,0.25,0.75,0.5,0.08980851650238036,0.08980851650238036,0.08980851650238036,0,0,0.08980851650238036,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_50000_k_anonymity_1752863222,2025-07-18T19:27:02.056820,batch,healthcare,50000,k_anonymity,"{""k_value"": 10}",4.488595008850098,0,0,4.488595008850098,50000,11139.343135528094,50000,1.0,232.03125,14.2,0.12473106384277344,0.31304430961608887,0.5,0.5,0.5,0.08977190017700196,0.08977190017700196,0.08977190017700196,0,0,0.08977190017700196,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_50000_k_anonymity_1752863229,2025-07-18T19:27:09.748970,batch,healthcare,50000,k_anonymity,"{""k_value"": 15}",4.519363164901733,0,0,4.519363164901733,50000,11063.505670070923,50000,1.0,228.1875,10.7,0.11001968383789062,0.2934572696685791,0.75,0.25,0.5,0.09038726329803466,0.09038726329803466,0.09038726329803466,0,0,0.09038726329803466,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_50000_differential_privacy_1752863237,2025-07-18T19:27:17.552678,batch,healthcare,50000,differential_privacy,"{""epsilon"": 0.1}",4.647292137145996,0,0,4.647292137145996,50000,10758.95349903828,50000,1.0,193.0625,14.3,0.5356993675231934,0.33174705505371094,0.9,0.09999999999999998,0.5,0.09294584274291992,0.09294584274291992,0.09294584274291992,0,0,0.09294584274291992,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_50000_differential_privacy_1752863245,2025-07-18T19:27:25.784746,batch,healthcare,50000,differential_privacy,"{""epsilon"": 0.5}",4.750063180923462,0,0,4.750063180923462,50000,10526.175778209223,50000,1.0,252.921875,15.2,0.6034879684448242,0.39516425132751465,0.5,0.5,0.5,0.09500126361846924,0.09500126361846924,0.09500126361846924,0,0,0.09500126361846924,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_50000_differential_privacy_1752863253,2025-07-18T19:27:33.412467,batch,healthcare,50000,differential_privacy,"{""epsilon"": 1.0}",4.491544008255005,0,0,4.491544008255005,50000,11132.029410845144,50000,1.0,245.15625,14.0,0.6312158107757568,0.3322932720184326,0.0,1.0,0.5,0.0898308801651001,0.0898308801651001,0.0898308801651001,0,0,0.0898308801651001,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_50000_differential_privacy_1752863261,2025-07-18T19:27:41.455250,batch,healthcare,50000,differential_privacy,"{""epsilon"": 2.0}",4.874370813369751,0,0,4.874370813369751,50000,10257.73415983385,50000,1.0,214.515625,8.7,0.6540563106536865,0.31451916694641113,0.0,1.0,0.5,0.09748741626739502,0.09748741626739502,0.09748741626739502,0,0,0.09748741626739502,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_50000_tokenization_1752863269,2025-07-18T19:27:49.487682,batch,healthcare,50000,tokenization,"{""key_length"": 128}",4.777551174163818,0,0,4.777551174163818,50000,10465.612649089238,50000,1.0,227.984375,24.8,0.7635993957519531,0.3683655261993408,0.5,0.5,0.5,0.09555102348327636,0.09555102348327636,0.09555102348327636,0,0,0.09555102348327636,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
batch_healthcare_50000_tokenization_1752863277,2025-07-18T19:27:57.654722,batch,healthcare,50000,tokenization,"{""key_length"": 256}",4.8983800411224365,0,0,4.8983800411224365,50000,10207.456257016509,50000,1.0,227.125,32.9,0.8192226886749268,0.43347787857055664,0.5,0.5,0.5,0.09796760082244874,0.09796760082244874,0.09796760082244874,0,0,0.09796760082244874,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
