experiment_id,timestamp,pipeline_type,dataset_type,dataset_size,anonymization_method,anonymization_params,pure_processing_time_seconds,pre_processing_time_seconds,post_processing_time_seconds,total_time_seconds,records_processed,records_per_second,violations_detected,violation_rate,memory_usage_mb,cpu_usage_percent,anonymization_overhead_seconds,compliance_check_time_seconds,avg_latency_ms,max_latency_ms,min_latency_ms,latency_std_ms,e2e_latency_ms,information_loss_score,utility_preservation_score,privacy_level_score,success,error_message,notes
stream_optimized_healthcare_1000_k_anonymity_1752761893,2025-07-17T15:18:13.274501,stream_optimized,healthcare,1000,k_anonymity,"{""k_value"": 3}",3.986374855041504,0.00974893569946289,0.21675801277160645,4.212881803512573,1000,250.8544821707663,1000,1.0,132.28125,15.0,0.0018582344055175781,0.007217884063720703,0.3,0.7,0.8,0.01120901107788086,0.2949237823486328,0.0069141387939453125,0.01085857730026986,4.212881803512573,True,,"Optimized streaming - Topic: healthcare_1000, Consumer Group: k_3_healthcare_1000, Throughput: 251 rec/sec"
stream_optimized_healthcare_1000_k_anonymity_1752761897,2025-07-17T15:18:17.092563,stream_optimized,healthcare,1000,k_anonymity,"{""k_value"": 5}",3.6086270809173584,0.0004100799560546875,0.20579290390014648,3.8148300647735596,1000,277.11369935897824,1000,1.0,132.71875,28.1,0.0018694400787353516,0.006366252899169922,0.3,0.7,0.8,0.010204792022705078,0.12087821960449219,0.00667572021484375,0.004839032640902558,3.8148300647735596,True,,"Optimized streaming - Topic: healthcare_1000, Consumer Group: k_5_healthcare_1000, Throughput: 277 rec/sec"
stream_optimized_healthcare_1000_k_anonymity_1752761900,2025-07-17T15:18:20.885885,stream_optimized,healthcare,1000,k_anonymity,"{""k_value"": 10}",3.5759711265563965,0.00018787384033203125,0.21555113792419434,3.791710138320923,1000,279.64431607784934,1000,1.0,132.75,16.0,0.0017774105072021484,0.006569385528564453,0.3,0.7,0.8,0.010372400283813477,0.11396408081054688,0.0069141387939453125,0.005478223828379872,3.791710138320923,True,,"Optimized streaming - Topic: healthcare_1000, Consumer Group: k_10_healthcare_1000, Throughput: 280 rec/sec"
stream_optimized_healthcare_1000_k_anonymity_1752761904,2025-07-17T15:18:24.676808,stream_optimized,healthcare,1000,k_anonymity,"{""k_value"": 15}",3.5714480876922607,0.0003981590270996094,0.21571612358093262,3.787562370300293,1000,279.9984699332879,1000,1.0,133.59375,17.0,0.00171661376953125,0.006758689880371094,0.3,0.7,0.8,0.010528326034545898,0.11992454528808594,0.0069141387939453125,0.00549993845971171,3.787562370300293,True,,"Optimized streaming - Topic: healthcare_1000, Consumer Group: k_15_healthcare_1000, Throughput: 280 rec/sec"
stream_optimized_healthcare_1000_differential_privacy_1752761908,2025-07-17T15:18:28.493904,stream_optimized,healthcare,1000,differential_privacy,"{""epsilon"": 0.1}",3.5956718921661377,0.000347137451171875,0.21781015396118164,3.813829183578491,1000,278.1121387017242,1000,1.0,136.03125,16.9,0.006279468536376953,0.006838798522949219,0.3,0.7,0.8,0.015343666076660155,0.1499652862548828,0.008821487426757812,0.008141627114918212,3.813829183578491,True,,"Optimized streaming - Topic: healthcare_1000, Consumer Group: dp_0_1_healthcare_1000, Throughput: 278 rec/sec"
stream_optimized_healthcare_1000_differential_privacy_1752761912,2025-07-17T15:18:32.304479,stream_optimized,healthcare,1000,differential_privacy,"{""epsilon"": 0.5}",3.590441942214966,0.0003876686096191406,0.2157611846923828,3.8065907955169678,1000,278.51724553526515,1000,1.0,136.484375,17.0,0.008332967758178711,0.006472110748291016,0.3,0.7,0.8,0.01697063446044922,1.8401145935058594,0.008821487426757812,0.05814541416586596,3.8065907955169678,True,,"Optimized streaming - Topic: healthcare_1000, Consumer Group: dp_0_5_healthcare_1000, Throughput: 279 rec/sec"
stream_optimized_healthcare_1000_differential_privacy_1752761916,2025-07-17T15:18:36.098188,stream_optimized,healthcare,1000,differential_privacy,"{""epsilon"": 1.0}",3.5819268226623535,0.00039768218994140625,0.20746898651123047,3.7897934913635254,1000,279.1793494141586,1000,1.0,136.921875,16.3,0.006774425506591797,0.006384611129760742,0.3,0.7,0.8,0.01520848274230957,0.12111663818359375,0.008821487426757812,0.006609771793076567,3.7897934913635254,True,,"Optimized streaming - Topic: healthcare_1000, Consumer Group: dp_1_0_healthcare_1000, Throughput: 279 rec/sec"
stream_optimized_healthcare_1000_differential_privacy_1752761919,2025-07-17T15:18:39.926839,stream_optimized,healthcare,1000,differential_privacy,"{""epsilon"": 2.0}",3.6076550483703613,0.0003859996795654297,0.21637320518493652,3.8244142532348633,1000,277.1883637965101,1000,1.0,133.96875,16.3,0.007661342620849609,0.006792783737182617,0.3,0.7,0.8,0.01666736602783203,0.15282630920410156,0.008821487426757812,0.007570980143648194,3.8244142532348633,True,,"Optimized streaming - Topic: healthcare_1000, Consumer Group: dp_2_0_healthcare_1000, Throughput: 277 rec/sec"
stream_optimized_healthcare_1000_tokenization_1752761923,2025-07-17T15:18:43.745973,stream_optimized,healthcare,1000,tokenization,"{""key_length"": 128}",3.598848819732666,0.00038886070251464844,0.21583008766174316,3.815067768096924,1000,277.86663182875327,1000,1.0,135.453125,15.7,0.008503913879394531,0.0066416263580322266,0.3,0.7,0.8,0.017199277877807617,0.12803077697753906,0.012636184692382812,0.006741260255316711,3.815067768096924,True,,"Optimized streaming - Topic: healthcare_1000, Consumer Group: token_128_healthcare_1000, Throughput: 278 rec/sec"
stream_optimized_healthcare_1000_tokenization_1752761927,2025-07-17T15:18:47.551733,stream_optimized,healthcare,1000,tokenization,"{""key_length"": 256}",3.5844991207122803,0.0004000663757324219,0.21688032150268555,3.8017795085906982,1000,278.97900552456787,1000,1.0,135.734375,15.1,0.008616209030151367,0.006621360778808594,0.3,0.7,0.8,0.017333269119262695,0.1380443572998047,0.012636184692382812,0.006003896778677957,3.8017795085906982,True,,"Optimized streaming - Topic: healthcare_1000, Consumer Group: token_256_healthcare_1000, Throughput: 279 rec/sec"
stream_optimized_healthcare_1000_tokenization_1752761931,2025-07-17T15:18:51.367449,stream_optimized,healthcare,1000,tokenization,"{""key_length"": 512}",3.599106788635254,0.0003876686096191406,0.2120990753173828,3.811593532562256,1000,277.84671551220913,1000,1.0,132.765625,17.2,0.008218765258789062,0.006554603576660156,0.3,0.7,0.8,0.016794443130493164,0.11801719665527344,0.012159347534179688,0.006171286663084335,3.811593532562256,True,,"Optimized streaming - Topic: healthcare_1000, Consumer Group: token_512_healthcare_1000, Throughput: 278 rec/sec"
stream_optimized_financial_1000_k_anonymity_1752761935,2025-07-17T15:18:55.187335,stream_optimized,financial,1000,k_anonymity,"{""k_value"": 3}",3.5800468921661377,0.00039005279541015625,0.23541021347045898,3.815847158432007,1000,279.32595022378086,891,0.891,132.859375,23.6,0.0010933876037597656,0.0027785301208496094,0.3,0.7,0.8,0.005663871765136719,0.1590251922607422,0.0016689300537109375,0.005926389875847627,3.815847158432007,True,,"Optimized streaming - Topic: financial_1000, Consumer Group: k_3_financial_1000, Throughput: 279 rec/sec"
stream_optimized_financial_1000_k_anonymity_1752761938,2025-07-17T15:18:58.993964,stream_optimized,financial,1000,k_anonymity,"{""k_value"": 5}",3.594329833984375,0.0001068115234375,0.21071100234985352,3.805147647857666,1000,278.21598077755795,891,0.891,134.203125,21.2,0.0012156963348388672,0.0030181407928466797,0.3,0.7,0.8,0.006218671798706055,0.1327991485595703,0.0016689300537109375,0.00583224726464225,3.805147647857666,True,,"Optimized streaming - Topic: financial_1000, Consumer Group: k_5_financial_1000, Throughput: 278 rec/sec"
stream_optimized_financial_1000_k_anonymity_1752761942,2025-07-17T15:19:02.794212,stream_optimized,financial,1000,k_anonymity,"{""k_value"": 10}",3.58949613571167,0.0002300739288330078,0.20813679695129395,3.797863006591797,1000,278.5906328331331,891,0.891,134.90625,17.0,0.001155853271484375,0.004727840423583984,0.3,0.7,0.8,0.007778644561767577,2.03704833984375,0.0016689300537109375,0.06431109846902733,3.797863006591797,True,,"Optimized streaming - Topic: financial_1000, Consumer Group: k_10_financial_1000, Throughput: 279 rec/sec"
stream_optimized_financial_1000_k_anonymity_1752761946,2025-07-17T15:19:06.607242,stream_optimized,financial,1000,k_anonymity,"{""k_value"": 15}",3.5946948528289795,0.00036406517028808594,0.21416234970092773,3.8092212677001953,1000,278.18772967975644,891,0.891,134.90625,17.2,0.0012578964233398438,0.0031528472900390625,0.3,0.7,0.8,0.006513357162475586,0.17499923706054688,0.0016689300537109375,0.007450499492203824,3.8092212677001953,True,,"Optimized streaming - Topic: financial_1000, Consumer Group: k_15_financial_1000, Throughput: 278 rec/sec"
