experiment_id,timestamp,pipeline_type,dataset_type,dataset_size,anonymization_method,anonymization_params,pure_processing_time_seconds,pre_processing_time_seconds,post_processing_time_seconds,total_time_seconds,records_processed,records_per_second,violations_detected,violation_rate,memory_usage_mb,cpu_usage_percent,anonymization_overhead_seconds,compliance_check_time_seconds,avg_latency_ms,max_latency_ms,min_latency_ms,latency_std_ms,e2e_latency_ms,router_time_ms,stream_percentage,batch_percentage,information_loss_score,utility_preservation_score,privacy_level_score,success,error_message,notes
batch_financial_500_k_anonymity_1752859753,2025-07-18T18:29:13.903280,batch,financial,500,k_anonymity,"{""k_value"": 15}",2.477159023284912,0,0,2.477159023284912,500,201.84412680012758,434,0.868,49.078125,13.6,0.0007576942443847656,0.0013184547424316406,0.75,0.25,0.5,4.954318046569824,4.954318046569824,4.954318046569824,0,0,4.954318046569824,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_financial_500_differential_privacy_1752859759,2025-07-18T18:29:19.147901,batch,financial,500,differential_privacy,"{""epsilon"": 0.1}",2.2924857139587402,0,0,2.2924857139587402,500,218.10386732425192,434,0.868,84.234375,12.9,0.004886150360107422,0.002228260040283203,0.9,0.09999999999999998,0.5,4.5849714279174805,4.5849714279174805,4.5849714279174805,0,0,4.5849714279174805,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_financial_500_differential_privacy_1752859764,2025-07-18T18:29:24.551143,batch,financial,500,differential_privacy,"{""epsilon"": 0.5}",2.4111392498016357,0,0,2.4111392498016357,500,207.37085178350233,434,0.868,71.40625,12.1,0.004793882369995117,0.0018210411071777344,0.5,0.5,0.5,4.8222784996032715,4.8222784996032715,4.8222784996032715,0,0,4.8222784996032715,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_financial_500_differential_privacy_1752859769,2025-07-18T18:29:29.837179,batch,financial,500,differential_privacy,"{""epsilon"": 1.0}",2.3500430583953857,0,0,2.3500430583953857,500,212.76205906686707,434,0.868,36.125,9.5,0.005013227462768555,0.002063274383544922,0.0,1.0,0.5,4.7000861167907715,4.7000861167907715,4.7000861167907715,0,0,4.7000861167907715,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_financial_500_differential_privacy_1752859775,2025-07-18T18:29:35.122465,batch,financial,500,differential_privacy,"{""epsilon"": 2.0}",2.278869867324829,0,0,2.278869867324829,500,219.4069995699014,434,0.868,84.6875,10.0,0.0028076171875,0.0014867782592773438,0.0,1.0,0.5,4.557739734649658,4.557739734649658,4.557739734649658,0,0,4.557739734649658,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_financial_500_tokenization_1752859780,2025-07-18T18:29:40.374250,batch,financial,500,tokenization,"{""key_length"": 128}",2.3230509757995605,0,0,2.3230509757995605,500,215.23419210717373,434,0.868,59.515625,26.9,0.004270315170288086,0.0014126300811767578,0.5,0.5,0.5,4.646101951599121,4.646101951599121,4.646101951599121,0,0,4.646101951599121,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
batch_financial_500_tokenization_1752859785,2025-07-18T18:29:45.779459,batch,financial,500,tokenization,"{""key_length"": 256}",2.3401949405670166,0,0,2.3401949405670166,500,213.65741431731013,434,0.868,40.765625,13.5,0.004707813262939453,0.0012874603271484375,0.5,0.5,0.5,4.680389881134033,4.680389881134033,4.680389881134033,0,0,4.680389881134033,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
batch_financial_500_tokenization_1752859791,2025-07-18T18:29:51.064574,batch,financial,500,tokenization,"{""key_length"": 512}",2.345762252807617,0,0,2.345762252807617,500,213.15033073004543,434,0.868,40.265625,9.1,0.010660886764526367,0.0014007091522216797,0.5,0.5,0.5,4.691524505615234,4.691524505615234,4.691524505615234,0,0,4.691524505615234,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
batch_ecommerce_500_k_anonymity_1752859796,2025-07-18T18:29:56.317850,batch,ecommerce,500,k_anonymity,"{""k_value"": 3}",2.322904109954834,0,0,2.322904109954834,500,215.24780031050093,50,0.1,81.25,10.7,0.0010247230529785156,0.0010666847229003906,0.15,0.85,0.5,4.645808219909668,4.645808219909668,4.645808219909668,0,0,4.645808219909668,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_ecommerce_500_k_anonymity_1752859801,2025-07-18T18:30:01.622129,batch,ecommerce,500,k_anonymity,"{""k_value"": 5}",2.3511109352111816,0,0,2.3511109352111816,500,212.6654223379251,50,0.1,68.90625,35.1,0.001155853271484375,0.0008797645568847656,0.25,0.75,0.5,4.702221870422363,4.702221870422363,4.702221870422363,0,0,4.702221870422363,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_ecommerce_500_k_anonymity_1752859806,2025-07-18T18:30:06.943386,batch,ecommerce,500,k_anonymity,"{""k_value"": 10}",2.351545810699463,0,0,2.351545810699463,500,212.6260937486376,50,0.1,36.390625,10.8,0.0011057853698730469,0.00070953369140625,0.5,0.5,0.5,4.703091621398926,4.703091621398926,4.703091621398926,0,0,4.703091621398926,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_ecommerce_500_k_anonymity_1752859812,2025-07-18T18:30:12.694180,batch,ecommerce,500,k_anonymity,"{""k_value"": 15}",2.5129950046539307,0,0,2.5129950046539307,500,198.96577552841413,50,0.1,70.0625,11.8,0.0009903907775878906,0.000881195068359375,0.75,0.25,0.5,5.025990009307861,5.025990009307861,5.025990009307861,0,0,5.025990009307861,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_ecommerce_500_differential_privacy_1752859817,2025-07-18T18:30:17.957482,batch,ecommerce,500,differential_privacy,"{""epsilon"": 0.1}",2.308321952819824,0,0,2.308321952819824,500,216.60756611061328,50,0.1,39.71875,12.4,0.013615608215332031,0.0008940696716308594,0.9,0.09999999999999998,0.5,4.616643905639648,4.616643905639648,4.616643905639648,0,0,4.616643905639648,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_ecommerce_500_differential_privacy_1752859823,2025-07-18T18:30:23.365232,batch,ecommerce,500,differential_privacy,"{""epsilon"": 0.5}",2.395143985748291,0,0,2.395143985748291,500,208.75571697364572,50,0.1,51.484375,14.3,0.011566400527954102,0.0007240772247314453,0.5,0.5,0.5,4.790287971496582,4.790287971496582,4.790287971496582,0,0,4.790287971496582,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_ecommerce_500_differential_privacy_1752859828,2025-07-18T18:30:28.648431,batch,ecommerce,500,differential_privacy,"{""epsilon"": 1.0}",2.342195987701416,0,0,2.342195987701416,500,213.47487683585777,50,0.1,36.953125,14.0,0.013204813003540039,0.0013289451599121094,0.0,1.0,0.5,4.684391975402832,4.684391975402832,4.684391975402832,0,0,4.684391975402832,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_ecommerce_500_differential_privacy_1752859833,2025-07-18T18:30:33.998686,batch,ecommerce,500,differential_privacy,"{""epsilon"": 2.0}",2.4074487686157227,0,0,2.4074487686157227,500,207.68873943161782,50,0.1,71.25,10.6,0.011038780212402344,0.0005929470062255859,0.0,1.0,0.5,4.814897537231445,4.814897537231445,4.814897537231445,0,0,4.814897537231445,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_ecommerce_500_tokenization_1752859839,2025-07-18T18:30:39.243253,batch,ecommerce,500,tokenization,"{""key_length"": 128}",2.3067948818206787,0,0,2.3067948818206787,500,216.75095776411908,50,0.1,83.90625,21.6,0.0054666996002197266,0.0007452964782714844,0.5,0.5,0.5,4.613589763641357,4.613589763641357,4.613589763641357,0,0,4.613589763641357,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
batch_ecommerce_500_tokenization_1752859844,2025-07-18T18:30:44.640802,batch,ecommerce,500,tokenization,"{""key_length"": 256}",2.404712200164795,0,0,2.404712200164795,500,207.9250897324574,50,0.1,70.0625,12.5,0.005899190902709961,0.000667572021484375,0.5,0.5,0.5,4.80942440032959,4.80942440032959,4.80942440032959,0,0,4.80942440032959,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
batch_ecommerce_500_tokenization_1752859849,2025-07-18T18:30:49.988607,batch,ecommerce,500,tokenization,"{""key_length"": 512}",2.3825008869171143,0,0,2.3825008869171143,500,209.86351054290066,50,0.1,38.609375,7.6,0.004901885986328125,0.0008566379547119141,0.5,0.5,0.5,4.7650017738342285,4.7650017738342285,4.7650017738342285,0,0,4.7650017738342285,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
