experiment_id,timestamp,pipeline_type,dataset_type,dataset_size,anonymization_method,anonymization_params,pure_processing_time_seconds,pre_processing_time_seconds,post_processing_time_seconds,total_time_seconds,records_processed,records_per_second,violations_detected,violation_rate,memory_usage_mb,cpu_usage_percent,anonymization_overhead_seconds,compliance_check_time_seconds,avg_latency_ms,max_latency_ms,min_latency_ms,latency_std_ms,subprocess_overhead_ms,e2e_latency_ms,router_time_ms,stream_percentage,batch_percentage,information_loss_score,utility_preservation_score,privacy_level_score,success,error_message,notes
batch_healthcare_10000_k_anonymity_1752929435,2025-07-19T13:50:35.221738,batch,healthcare,10000,k_anonymity,"{""k_value"": 3}",3.5500338077545166,0,0,3.5500338077545166,10000,2816.874582477637,10000,1.0,105.734375,11.3,0.034377098083496094,0.06580758094787598,0.3550033807754517,0.3550033807754517,0.3550033807754517,0,0,0.3550033807754517,0,0,0,0.34797077922077924,0.6520292207792208,0.6666666666666667,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_10000_k_anonymity_1752929441,2025-07-19T13:50:41.696660,batch,healthcare,10000,k_anonymity,"{""k_value"": 5}",3.384774923324585,0,0,3.384774923324585,10000,2954.406194364565,10000,1.0,69.8125,28.8,0.02259540557861328,0.05637168884277344,0.3384774923324585,0.3384774923324585,0.3384774923324585,0,0,0.3384774923324585,0,0,0,0.3516842532467533,0.6483157467532468,0.8,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_10000_k_anonymity_1752929447,2025-07-19T13:50:47.507898,batch,healthcare,10000,k_anonymity,"{""k_value"": 10}",2.8196089267730713,0,0,2.8196089267730713,10000,3546.591126537749,10000,1.0,61.125,11.9,0.023160457611083984,0.05843973159790039,0.2819608926773071,0.2819608926773071,0.2819608926773071,0,0,0.2819608926773071,0,0,0,0.3516842532467533,0.6483157467532468,0.9,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_10000_k_anonymity_1752929453,2025-07-19T13:50:53.425042,batch,healthcare,10000,k_anonymity,"{""k_value"": 15}",2.8637278079986572,0,0,2.8637278079986572,10000,3491.9519837287166,10000,1.0,69.09375,11.2,0.02499842643737793,0.05359649658203125,0.2863727807998657,0.2863727807998657,0.2863727807998657,0,0,0.2863727807998657,0,0,0,0.3538758116883117,0.6461241883116884,0.9333333333333333,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_10000_differential_privacy_1752929459,2025-07-19T13:50:59.336253,batch,healthcare,10000,differential_privacy,"{""epsilon"": 0.1}",2.916003942489624,0,0,2.916003942489624,10000,3429.350644657293,10000,1.0,74.125,43.9,0.11330008506774902,0.06289172172546387,0.2916003942489624,0.2916003942489624,0.2916003942489624,0,0,0.2916003942489624,0,0,0,0.26994736041009854,0.7300526395899014,0.09516258196402567,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_10000_differential_privacy_1752929465,2025-07-19T13:51:05.477274,batch,healthcare,10000,differential_privacy,"{""epsilon"": 0.5}",3.095754861831665,0,0,3.095754861831665,10000,3230.22992656573,10000,1.0,65.0625,10.7,0.12439441680908203,0.06261920928955078,0.3095754861831665,0.3095754861831665,0.3095754861831665,0,0,0.3095754861831665,0,0,0,0.2656899959170016,0.7343100040829984,0.39346934028742725,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_10000_differential_privacy_1752929472,2025-07-19T13:51:12.206970,batch,healthcare,10000,differential_privacy,"{""epsilon"": 1.0}",3.5020320415496826,0,0,3.5020320415496826,10000,2855.4850102327746,10000,1.0,95.421875,21.6,0.14552927017211914,0.08692264556884766,0.35020320415496825,0.35020320415496825,0.35020320415496825,0,0,0.35020320415496825,0,0,0,0.2706397325501284,0.7293602674498717,0.6321205588285405,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_10000_differential_privacy_1752929478,2025-07-19T13:51:18.390621,batch,healthcare,10000,differential_privacy,"{""epsilon"": 2.0}",3.2266600131988525,0,0,3.2266600131988525,10000,3099.179944305995,10000,1.0,82.296875,9.5,0.1592094898223877,0.07532191276550293,0.32266600131988527,0.32266600131988527,0.32266600131988527,0,0,0.32266600131988527,0,0,0,0.27572896866123947,0.7242710313387606,0.864664716763352,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_10000_tokenization_1752929484,2025-07-19T13:51:24.419968,batch,healthcare,10000,tokenization,"{""key_length"": 128}",2.909595251083374,0,0,2.909595251083374,10000,3436.9041523134697,10000,1.0,69.734375,11.7,0.16248464584350586,0.11820721626281738,0.2909595251083374,0.2909595251083374,0.2909595251083374,0,0,0.2909595251083374,0,0,0,0.3030913591933171,0.6969086408066829,0.25,True,,TRUE COLD START: Batch processing with tokenization
batch_healthcare_10000_tokenization_1752929490,2025-07-19T13:51:30.390420,batch,healthcare,10000,tokenization,"{""key_length"": 256}",2.921422004699707,0,0,2.921422004699707,10000,3422.9905792155146,10000,1.0,74.703125,22.6,0.1595458984375,0.07957005500793457,0.2921422004699707,0.2921422004699707,0.2921422004699707,0,0,0.2921422004699707,0,0,0,0.3031240171370968,0.6968759828629032,0.5,True,,TRUE COLD START: Batch processing with tokenization
