experiment_id,timestamp,pipeline_type,dataset_type,dataset_size,anonymization_method,anonymization_params,pure_processing_time_seconds,pre_processing_time_seconds,post_processing_time_seconds,total_time_seconds,records_processed,records_per_second,violations_detected,violation_rate,memory_usage_mb,cpu_usage_percent,anonymization_overhead_seconds,compliance_check_time_seconds,avg_latency_ms,max_latency_ms,min_latency_ms,latency_std_ms,e2e_latency_ms,router_time_ms,stream_percentage,batch_percentage,information_loss_score,utility_preservation_score,privacy_level_score,success,error_message,notes
batch_healthcare_5000_k_anonymity_1752873897,2025-07-18T22:24:57.882897,batch,healthcare,5000,k_anonymity,"{""k_value"": 3}",2.8505756855010986,0,0,2.8505756855010986,5000,1754.0316594404183,5000,1.0,88.390625,9.4,0.008761167526245117,0.025235891342163086,0.15,0.85,0.5,0.5701151371002198,0.5701151371002198,0.5701151371002198,0,0,0.5701151371002198,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_5000_k_anonymity_1752873903,2025-07-18T22:25:03.440878,batch,healthcare,5000,k_anonymity,"{""k_value"": 5}",2.524298906326294,0,0,2.524298906326294,5000,1980.7479959957222,5000,1.0,99.640625,12.2,0.008777141571044922,0.038143157958984375,0.25,0.75,0.5,0.5048597812652588,0.5048597812652588,0.5048597812652588,0,0,0.5048597812652588,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_5000_k_anonymity_1752873909,2025-07-18T22:25:09.080570,batch,healthcare,5000,k_anonymity,"{""k_value"": 10}",2.669997215270996,0,0,2.669997215270996,5000,1872.661129158712,5000,1.0,54.203125,15.8,0.009035110473632812,0.02722001075744629,0.5,0.5,0.5,0.5339994430541992,0.5339994430541992,0.5339994430541992,0,0,0.5339994430541992,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_5000_k_anonymity_1752873914,2025-07-18T22:25:14.527517,batch,healthcare,5000,k_anonymity,"{""k_value"": 15}",2.499451160430908,0,0,2.499451160430908,5000,2000.4391680683989,5000,1.0,93.09375,8.2,0.010023117065429688,0.03773617744445801,0.75,0.25,0.5,0.49989023208618166,0.49989023208618166,0.49989023208618166,0,0,0.49989023208618166,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_5000_differential_privacy_1752873920,2025-07-18T22:25:20.204492,batch,healthcare,5000,differential_privacy,"{""epsilon"": 0.1}",2.678447961807251,0,0,2.678447961807251,5000,1866.7527132490225,5000,1.0,50.453125,9.4,0.08445024490356445,0.07035541534423828,0.9,0.09999999999999998,0.5,0.5356895923614502,0.5356895923614502,0.5356895923614502,0,0,0.5356895923614502,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_5000_differential_privacy_1752873926,2025-07-18T22:25:26.106643,batch,healthcare,5000,differential_privacy,"{""epsilon"": 0.5}",2.9548768997192383,0,0,2.9548768997192383,5000,1692.1178680827895,5000,1.0,84.578125,10.8,0.0666959285736084,0.03465151786804199,0.5,0.5,0.5,0.5909753799438476,0.5909753799438476,0.5909753799438476,0,0,0.5909753799438476,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_5000_differential_privacy_1752873931,2025-07-18T22:25:31.963096,batch,healthcare,5000,differential_privacy,"{""epsilon"": 1.0}",2.7821948528289795,0,0,2.7821948528289795,5000,1797.1422795624546,5000,1.0,62.3125,8.8,0.04857802391052246,0.024264097213745117,0.0,1.0,0.5,0.5564389705657959,0.5564389705657959,0.5564389705657959,0,0,0.5564389705657959,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_5000_differential_privacy_1752873937,2025-07-18T22:25:37.521428,batch,healthcare,5000,differential_privacy,"{""epsilon"": 2.0}",2.641662359237671,0,0,2.641662359237671,5000,1892.7475657573802,5000,1.0,95.1875,24.6,0.13971948623657227,0.042287349700927734,0.0,1.0,0.5,0.5283324718475342,0.5283324718475342,0.5283324718475342,0,0,0.5283324718475342,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_5000_tokenization_1752873943,2025-07-18T22:25:43.163082,batch,healthcare,5000,tokenization,"{""key_length"": 128}",2.5397589206695557,0,0,2.5397589206695557,5000,1968.6907915975946,5000,1.0,95.953125,9.5,0.05572676658630371,0.028849363327026367,0.5,0.5,0.5,0.5079517841339112,0.5079517841339112,0.5079517841339112,0,0,0.5079517841339112,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
batch_healthcare_5000_tokenization_1752873948,2025-07-18T22:25:48.722399,batch,healthcare,5000,tokenization,"{""key_length"": 256}",2.6372721195220947,0,0,2.6372721195220947,5000,1895.8984031219577,5000,1.0,51.875,17.4,0.04810190200805664,0.023768901824951172,0.5,0.5,0.5,0.527454423904419,0.527454423904419,0.527454423904419,0,0,0.527454423904419,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
