pipeline_type,dataset_type,dataset_size,anonymization_method,anonymization_params,pure_processing_time_seconds_mean,pure_processing_time_seconds_std,pure_processing_time_seconds_sem,pre_processing_time_seconds_mean,pre_processing_time_seconds_std,pre_processing_time_seconds_sem,post_processing_time_seconds_mean,post_processing_time_seconds_std,post_processing_time_seconds_sem,total_time_seconds_mean,total_time_seconds_std,total_time_seconds_sem,records_processed_mean,records_processed_std,records_processed_sem,records_per_second_mean,records_per_second_std,records_per_second_sem,violations_detected_mean,violations_detected_std,violations_detected_sem,violation_rate_mean,violation_rate_std,violation_rate_sem,memory_usage_mb_mean,memory_usage_mb_std,memory_usage_mb_sem,cpu_usage_percent_mean,cpu_usage_percent_std,cpu_usage_percent_sem,anonymization_overhead_seconds_mean,anonymization_overhead_seconds_std,anonymization_overhead_seconds_sem,compliance_check_time_seconds_mean,compliance_check_time_seconds_std,compliance_check_time_seconds_sem,avg_latency_ms_mean,avg_latency_ms_std,avg_latency_ms_sem,max_latency_ms_mean,max_latency_ms_std,max_latency_ms_sem,min_latency_ms_mean,min_latency_ms_std,min_latency_ms_sem,latency_std_ms_mean,latency_std_ms_std,latency_std_ms_sem,subprocess_overhead_ms_mean,subprocess_overhead_ms_std,subprocess_overhead_ms_sem,e2e_latency_ms_mean,e2e_latency_ms_std,e2e_latency_ms_sem,router_time_ms_mean,router_time_ms_std,router_time_ms_sem,stream_percentage_mean,stream_percentage_std,stream_percentage_sem,batch_percentage_mean,batch_percentage_std,batch_percentage_sem,information_loss_score_mean,information_loss_score_std,information_loss_score_sem,utility_preservation_score_mean,utility_preservation_score_std,utility_preservation_score_sem,privacy_level_score_mean,privacy_level_score_std,privacy_level_score_sem,success_mean,success_std,success_sem,error_message_mean,error_message_std,error_message_sem
batch,ecommerce,20000,k_anonymity,"{""k_value"": 10}",3.512040694554647,0.24045203631823053,0.13882504789552408,0.0,0.0,0.0,0.0,0.0,0.0,3.512040694554647,0.24045203631823053,0.13882504789552408,20000.0,0.0,0.0,5712.007630176486,379.41983335480137,219.0581429232775,2000.0,0.0,0.0,0.10000000000000002,0.0,0.0,122.30729166666667,40.012535674057304,23.101248242376485,31.733333333333334,18.567265101067886,10.719815504216687,0.04200061162312824,0.00553073264631812,0.0031931699821676172,0.026791334152221635,0.0021131614058299544,0.0012200343064970522,0.1756020347277323,0.01202260181591151,0.006941252394776194,0.1756020347277323,0.01202260181591151,0.006941252394776194,0.1756020347277323,0.01202260181591151,0.006941252394776194,0.0,0.0,0.0,0.0,0.0,0.0,0.1756020347277323,0.01202260181591151,0.006941252394776194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1947368421052631,0.0,0.0,0.8052631578947368,0.0,0.0,0.9,0.0,0.0,1.0,0.0,0.0,,,
batch,ecommerce,20000,k_anonymity,"{""k_value"": 15}",3.6029069423675537,0.2084474492811418,0.12034719095435809,0.0,0.0,0.0,0.0,0.0,0.0,3.6029069423675537,0.2084474492811418,0.12034719095435809,20000.0,0.0,0.0,5563.726889751443,328.19495595713386,189.4834461685286,2000.0,0.0,0.0,0.10000000000000002,0.0,0.0,130.54166666666666,13.227246210670923,7.636754160368315,34.1,19.3121723273173,11.149887891813083,0.04501303037007643,0.02677388302419385,0.015457908571269871,0.0256295204162597,0.007128209479657022,0.004115473661920024,0.18014534711837762,0.010422372464057085,0.006017359547717901,0.18014534711837762,0.010422372464057085,0.006017359547717901,0.18014534711837762,0.010422372464057085,0.006017359547717901,0.0,0.0,0.0,0.0,0.0,0.0,0.18014534711837762,0.010422372464057085,0.006017359547717901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1947368421052631,0.0,0.0,0.8052631578947368,0.0,0.0,0.9333333333333332,0.0,0.0,1.0,0.0,0.0,,,
batch,ecommerce,20000,k_anonymity,"{""k_value"": 3}",3.3736326694488525,0.08861413853369662,0.051161396736436535,0.0,0.0,0.0,0.0,0.0,0.0,3.3736326694488525,0.08861413853369662,0.051161396736436535,20000.0,0.0,0.0,5931.097736520812,158.18736319288135,91.32951672180715,2000.0,0.0,0.0,0.10000000000000002,0.0,0.0,115.44791666666667,47.56460792525608,27.4614391895456,26.46666666666667,20.09883910412075,11.60407016716309,0.057846228281656864,0.013964873302554515,0.008062623360428867,0.039477507273356034,0.009163376686423702,0.005290477996592665,0.16868163347244258,0.004430706926684803,0.0025580698368218103,0.16868163347244258,0.004430706926684803,0.0025580698368218103,0.16868163347244258,0.004430706926684803,0.0025580698368218103,0.0,0.0,0.0,0.0,0.0,0.0,0.16868163347244258,0.004430706926684803,0.0025580698368218103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1947368421052631,0.0,0.0,0.8052631578947368,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,,,
batch,ecommerce,20000,k_anonymity,"{""k_value"": 5}",3.4705162843068442,0.12209422098853655,0.07049113135422923,0.0,0.0,0.0,0.0,0.0,0.0,3.4705162843068442,0.12209422098853655,0.07049113135422923,20000.0,0.0,0.0,5767.687680895956,207.06272033182788,119.54771732271702,2000.0,0.0,0.0,0.10000000000000002,0.0,0.0,134.51041666666666,30.761086881738,17.7599217917369,22.333333333333332,18.640368379764745,10.762021701850964,0.0473893483479817,0.009498422870569158,0.0054839170012000015,0.030224720637003533,0.00429246960049199,0.0024782584793323352,0.1735258142153422,0.0061047110494268616,0.003524556567711481,0.1735258142153422,0.0061047110494268616,0.003524556567711481,0.1735258142153422,0.0061047110494268616,0.003524556567711481,0.0,0.0,0.0,0.0,0.0,0.0,0.1735258142153422,0.0061047110494268616,0.003524556567711481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1947368421052631,0.0,0.0,0.8052631578947368,0.0,0.0,0.8000000000000002,0.0,0.0,1.0,0.0,0.0,,,
batch,ecommerce,20000,tokenization,"{""key_length"": 128}",3.354029417037964,0.17120769840793273,0.09884681076315623,0.0,0.0,0.0,0.0,0.0,0.0,3.354029417037964,0.17120769840793273,0.09884681076315623,20000.0,0.0,0.0,5973.485637205561,308.9149063294468,178.35210432599413,2000.0,0.0,0.0,0.10000000000000002,0.0,0.0,112.92708333333333,47.7485513251013,27.5676389609619,22.666666666666668,13.221699336066196,7.633551670822114,0.16612044970194492,0.031033541782778326,0.017917223702194566,0.02943658828735347,0.0012690432407850537,0.0007326824566805258,0.16770147085189815,0.008560384920396591,0.004942340538157786,0.16770147085189815,0.008560384920396591,0.004942340538157786,0.16770147085189815,0.008560384920396591,0.004942340538157786,0.0,0.0,0.0,0.0,0.0,0.0,0.16770147085189815,0.008560384920396591,0.004942340538157786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24724626926091856,2.223203514693548e-06,1.283567147671642e-06,0.7527537307390815,2.2232035147144913e-06,1.2835671476837337e-06,0.25,0.0,0.0,1.0,0.0,0.0,,,
batch,ecommerce,20000,tokenization,"{""key_length"": 256}",3.3388266563415527,0.10172429870818939,0.05873055124229904,0.0,0.0,0.0,0.0,0.0,0.0,3.3388266563415527,0.10172429870818939,0.05873055124229904,20000.0,0.0,0.0,5993.785473000365,180.0656421062388,103.9609469418398,2000.0,0.0,0.0,0.10000000000000002,0.0,0.0,136.98958333333334,52.588505042739214,30.361987542705478,31.0,26.241760611666283,15.150687553155247,0.17602483431498206,0.015038175751529543,0.008682294818266484,0.0319097836812337,0.005200663559170255,0.003002604505851624,0.1669413328170776,0.005086214935409494,0.0029365275621149665,0.1669413328170776,0.005086214935409494,0.0029365275621149665,0.1669413328170776,0.005086214935409494,0.0029365275621149665,0.0,0.0,0.0,0.0,0.0,0.0,0.1669413328170776,0.005086214935409494,0.0029365275621149665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24736327864540755,4.693536476609293e-07,2.709814548221703e-07,0.7526367213545925,4.6935364763700943e-07,2.7098145480836016e-07,0.5,0.0,0.0,1.0,0.0,0.0,,,
batch,ecommerce,20000,tokenization,"{""key_length"": 512}",3.4283230304718018,0.188215615575714,0.1086663363183296,0.0,0.0,0.0,0.0,0.0,0.0,3.4283230304718018,0.188215615575714,0.1086663363183296,20000.0,0.0,0.0,5845.586227219591,323.38373791515505,186.70568813686214,2000.0,0.0,0.0,0.10000000000000002,0.0,0.0,116.453125,45.97566176369161,26.54406069543854,29.133333333333336,16.758977693562734,9.67580028272138,0.20429563522338867,0.09898400814814633,0.05714844374980039,0.0446972846984863,0.03535718560582454,0.02041348062731036,0.17141615152359005,0.00941078077878568,0.005433316815916469,0.17141615152359005,0.00941078077878568,0.005433316815916469,0.17141615152359005,0.00941078077878568,0.005433316815916469,0.0,0.0,0.0,0.0,0.0,0.0,0.17141615152359005,0.00941078077878568,0.005433316815916469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247368394471026,4.604069126485168e-08,2.6581605495438566e-08,0.752631605528974,4.604069128087637e-08,2.658160550469043e-08,1.0,0.0,0.0,1.0,0.0,0.0,,,
batch,ecommerce,40000,differential_privacy,"{""epsilon"": 0.1}",4.449115673700969,0.09593715722595889,0.05538934354969481,0.0,0.0,0.0,0.0,0.0,0.0,4.449115673700969,0.09593715722595889,0.05538934354969481,40000.0,0.0,0.0,8993.369103057048,196.06063574481277,113.19566082475681,4000.0,0.0,0.0,0.10000000000000002,0.0,0.0,184.11458333333334,32.91822377316566,19.005345356681527,19.733333333333334,6.288349014911094,3.630579996517238,0.5482216676076254,0.21947971689126497,0.12671667362883468,0.07857592900594074,0.035165535166124876,0.02030283119435945,0.1112278918425242,0.0023984289306489674,0.0013847335887423678,0.1112278918425242,0.0023984289306489674,0.0013847335887423678,0.1112278918425242,0.0023984289306489674,0.0013847335887423678,0.0,0.0,0.0,0.0,0.0,0.0,0.1112278918425242,0.0023984289306489674,0.0013847335887423678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21807450253974403,8.477797285002008e-05,4.8946585446309875e-05,0.781925497460256,8.477797284997784e-05,4.894658544628549e-05,0.0951625819639983,0.0,0.0,1.0,0.0,0.0,,,
batch,ecommerce,40000,differential_privacy,"{""epsilon"": 0.5}",4.628345410029094,0.19087230047089818,0.11020017405771619,0.0,0.0,0.0,0.0,0.0,0.0,4.628345410029094,0.19087230047089818,0.11020017405771619,40000.0,0.0,0.0,8651.98444247811,348.7129353850938,201.32950711448848,4000.0,0.0,0.0,0.10000000000000002,0.0,0.0,188.20833333333334,13.22981154104088,7.638235254547969,13.399999999999999,3.6592348927063965,2.1126602503321092,0.49454760551452637,0.03472694084516697,0.020049608645089357,0.06581950187683104,0.0111566061019188,0.00644126953618544,0.11570863525072728,0.004771807511772436,0.0027550043514428945,0.11570863525072728,0.004771807511772436,0.0027550043514428945,0.11570863525072728,0.004771807511772436,0.0027550043514428945,0.0,0.0,0.0,0.0,0.0,0.0,0.11570863525072728,0.004771807511772436,0.0027550043514428945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2114874553109294,0.00012186089113668093,7.035641830145042e-05,0.7885125446890706,0.00012186089113671419,7.035641830146961e-05,0.3934693402876102,0.0,0.0,1.0,0.0,0.0,,,
batch,ecommerce,40000,differential_privacy,"{""epsilon"": 1.0}",4.337254603703816,0.09968478812989785,0.05755303926090734,0.0,0.0,0.0,0.0,0.0,0.0,4.337254603703816,0.09968478812989785,0.05755303926090734,40000.0,0.0,0.0,9225.711813205105,214.5956297185929,123.89684458494688,4000.0,0.0,0.0,0.10000000000000002,0.0,0.0,217.75520833333334,29.70318801501294,17.149143596257787,22.166666666666668,20.470059436487556,11.81839432598373,0.49575503667195636,0.031665389112097125,0.01828202092786352,0.07051364580790197,0.016878034135506592,0.009744537551526423,0.10843136509259536,0.0024921197032474556,0.0014388259815226888,0.10843136509259536,0.0024921197032474556,0.0014388259815226888,0.10843136509259536,0.0024921197032474556,0.0014388259815226888,0.0,0.0,0.0,0.0,0.0,0.0,0.10843136509259536,0.0024921197032474556,0.0014388259815226888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21561974424860944,8.569793016280537e-05,4.9477723048489436e-05,0.7843802557513905,8.569793016285935e-05,4.94777230485206e-05,0.6321205588283746,0.0,0.0,1.0,0.0,0.0,,,
batch,ecommerce,40000,differential_privacy,"{""epsilon"": 2.0}",4.425410747528076,0.1809067165866683,0.10444654151952426,0.0,0.0,0.0,0.0,0.0,0.0,4.425410747528076,0.1809067165866683,0.10444654151952426,40000.0,0.0,0.0,9048.987086901034,377.17531624306446,217.7622703646155,4000.0,0.0,0.0,0.10000000000000002,0.0,0.0,168.63541666666666,4.680524323482181,2.702301978111028,11.1,0.9539392014169451,0.5507570547286098,0.5902774333953857,0.061644113418726804,0.03559024547625774,0.06459871927897133,0.008653023692629205,0.004995825558243681,0.11063526868820184,0.004522667914666724,0.0026111635379881164,0.11063526868820184,0.004522667914666724,0.0026111635379881164,0.11063526868820184,0.004522667914666724,0.0026111635379881164,0.0,0.0,0.0,0.0,0.0,0.0,0.11063526868820184,0.004522667914666724,0.0026111635379881164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22043087894017707,6.216528855461495e-05,3.5891146081257705e-05,0.7795691210598229,6.216528855466344e-05,3.58911460812857e-05,0.864664716762706,0.0,0.0,1.0,0.0,0.0,,,
