experiment_id,timestamp,pipeline_type,dataset_type,dataset_size,anonymization_method,anonymization_params,pure_processing_time_seconds,pre_processing_time_seconds,post_processing_time_seconds,total_time_seconds,records_processed,records_per_second,violations_detected,violation_rate,memory_usage_mb,cpu_usage_percent,anonymization_overhead_seconds,compliance_check_time_seconds,avg_latency_ms,max_latency_ms,min_latency_ms,latency_std_ms,e2e_latency_ms,router_time_ms,stream_percentage,batch_percentage,information_loss_score,utility_preservation_score,privacy_level_score,success,error_message,notes
batch_healthcare_20000_tokenization_1752849285,2025-07-18T15:34:45.655703,batch,healthcare,20000,tokenization,"{""key_length"": 512}",3.170959234237671,0,0,3.170959234237671,20000,6307.239709692512,20000,1.0,150.21875,21.6,0.2566847801208496,0.12697315216064453,0.5,0.5,0.5,0.15854796171188354,0.15854796171188354,0.15854796171188354,0,0,0.15854796171188354,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
batch_financial_20000_k_anonymity_1752849291,2025-07-18T15:34:51.748728,batch,financial,20000,k_anonymity,"{""k_value"": 3}",3.1149380207061768,0,0,3.1149380207061768,20000,6420.673498815193,17593,0.87965,165.390625,9.5,0.03174161911010742,0.057639122009277344,0.15,0.85,0.5,0.15574690103530883,0.15574690103530883,0.15574690103530883,0,0,0.15574690103530883,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_financial_20000_k_anonymity_1752849298,2025-07-18T15:34:58.334930,batch,financial,20000,k_anonymity,"{""k_value"": 5}",3.450576066970825,0,0,3.450576066970825,20000,5796.133634450639,17593,0.87965,113.78125,35.6,0.062286376953125,0.05727839469909668,0.25,0.75,0.5,0.17252880334854126,0.17252880334854126,0.17252880334854126,0,0,0.17252880334854126,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_financial_20000_k_anonymity_1752849304,2025-07-18T15:35:04.527477,batch,financial,20000,k_anonymity,"{""k_value"": 10}",3.2021398544311523,0,0,3.2021398544311523,20000,6245.823389732277,17593,0.87965,76.546875,9.0,0.030467510223388672,0.04729962348937988,0.5,0.5,0.5,0.16010699272155762,0.16010699272155762,0.16010699272155762,0,0,0.16010699272155762,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_financial_20000_k_anonymity_1752849310,2025-07-18T15:35:10.822686,batch,financial,20000,k_anonymity,"{""k_value"": 15}",3.2735891342163086,0,0,3.2735891342163086,20000,6109.502194687595,17593,0.87965,92.46875,38.3,0.02984786033630371,0.055145978927612305,0.75,0.25,0.5,0.16367945671081544,0.16367945671081544,0.16367945671081544,0,0,0.16367945671081544,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_financial_20000_differential_privacy_1752849317,2025-07-18T15:35:17.009779,batch,financial,20000,differential_privacy,"{""epsilon"": 0.1}",3.1938700675964355,0,0,3.1938700675964355,20000,6261.995502857481,17593,0.87965,77.84375,10.1,0.09841012954711914,0.06754899024963379,0.9,0.09999999999999998,0.5,0.15969350337982177,0.15969350337982177,0.15969350337982177,0,0,0.15969350337982177,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_financial_20000_differential_privacy_1752849323,2025-07-18T15:35:23.292772,batch,financial,20000,differential_privacy,"{""epsilon"": 0.5}",3.2332749366760254,0,0,3.2332749366760254,20000,6185.678728750806,17593,0.87965,123.234375,14.7,0.13927650451660156,0.060784339904785156,0.5,0.5,0.5,0.16166374683380128,0.16166374683380128,0.16166374683380128,0,0,0.16166374683380128,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_financial_20000_differential_privacy_1752849329,2025-07-18T15:35:29.866631,batch,financial,20000,differential_privacy,"{""epsilon"": 1.0}",3.553272008895874,0,0,3.553272008895874,20000,5628.614963877955,17593,0.87965,98.484375,12.5,0.10300779342651367,0.06088066101074219,0.0,1.0,0.5,0.1776636004447937,0.1776636004447937,0.1776636004447937,0,0,0.1776636004447937,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_financial_20000_differential_privacy_1752849336,2025-07-18T15:35:36.154632,batch,financial,20000,differential_privacy,"{""epsilon"": 2.0}",3.277682065963745,0,0,3.277682065963745,20000,6101.873091257053,17593,0.87965,95.46875,5.4,0.1543571949005127,0.11136913299560547,0.0,1.0,0.5,0.16388410329818726,0.16388410329818726,0.16388410329818726,0,0,0.16388410329818726,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_financial_20000_tokenization_1752849342,2025-07-18T15:35:42.307495,batch,financial,20000,tokenization,"{""key_length"": 128}",3.123695135116577,0,0,3.123695135116577,20000,6402.673479610741,17593,0.87965,135.9375,15.9,0.14127397537231445,0.06320834159851074,0.5,0.5,0.5,0.15618475675582885,0.15618475675582885,0.15618475675582885,0,0,0.15618475675582885,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
batch_financial_20000_tokenization_1752849348,2025-07-18T15:35:48.489204,batch,financial,20000,tokenization,"{""key_length"": 256}",3.1719260215759277,0,0,3.1719260215759277,20000,6305.3172942738665,17593,0.87965,150.5625,20.4,0.17794275283813477,0.05823373794555664,0.5,0.5,0.5,0.15859630107879638,0.15859630107879638,0.15859630107879638,0,0,0.15859630107879638,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
batch_financial_20000_tokenization_1752849354,2025-07-18T15:35:54.736624,batch,financial,20000,tokenization,"{""key_length"": 512}",3.238696813583374,0,0,3.238696813583374,20000,6175.32333255718,17593,0.87965,122.59375,16.4,0.1615900993347168,0.07102012634277344,0.5,0.5,0.5,0.1619348406791687,0.1619348406791687,0.1619348406791687,0,0,0.1619348406791687,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
