experiment_id,timestamp,pipeline_type,dataset_type,dataset_size,anonymization_method,anonymization_params,pure_processing_time_seconds,pre_processing_time_seconds,post_processing_time_seconds,total_time_seconds,records_processed,records_per_second,violations_detected,violation_rate,memory_usage_mb,cpu_usage_percent,anonymization_overhead_seconds,compliance_check_time_seconds,avg_latency_ms,max_latency_ms,min_latency_ms,latency_std_ms,e2e_latency_ms,router_time_ms,stream_percentage,batch_percentage,information_loss_score,utility_preservation_score,privacy_level_score,success,error_message,notes
batch_healthcare_5000_k_anonymity_1752873325,2025-07-18T22:15:25.551132,batch,healthcare,5000,k_anonymity,"{""k_value"": 3}",2.7750062942504883,0,0,2.7750062942504883,5000,1801.7977149671542,5000,1.0,87.0,15.6,0.009846925735473633,0.027619123458862305,0.15,0.85,0.5,0.5550012588500977,0.5550012588500977,0.5550012588500977,0,0,0.5550012588500977,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_5000_k_anonymity_1752873331,2025-07-18T22:15:31.110213,batch,healthcare,5000,k_anonymity,"{""k_value"": 5}",2.6205661296844482,0,0,2.6205661296844482,5000,1907.9846691760715,5000,1.0,97.3125,10.3,0.010459661483764648,0.028855085372924805,0.25,0.75,0.5,0.5241132259368897,0.5241132259368897,0.5241132259368897,0,0,0.5241132259368897,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_5000_k_anonymity_1752873336,2025-07-18T22:15:36.752004,batch,healthcare,5000,k_anonymity,"{""k_value"": 10}",2.551380157470703,0,0,2.551380157470703,5000,1959.723636385384,5000,1.0,104.84375,33.3,0.01120758056640625,0.0312955379486084,0.5,0.5,0.5,0.5102760314941406,0.5102760314941406,0.5102760314941406,0,0,0.5102760314941406,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_5000_k_anonymity_1752873342,2025-07-18T22:15:42.272216,batch,healthcare,5000,k_anonymity,"{""k_value"": 15}",2.5289158821105957,0,0,2.5289158821105957,5000,1977.1317960275824,5000,1.0,104.28125,10.3,0.010322093963623047,0.046263694763183594,0.75,0.25,0.5,0.5057831764221191,0.5057831764221191,0.5057831764221191,0,0,0.5057831764221191,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_5000_differential_privacy_1752873347,2025-07-18T22:15:47.910625,batch,healthcare,5000,differential_privacy,"{""epsilon"": 0.1}",2.566222906112671,0,0,2.566222906112671,5000,1948.3888122462552,5000,1.0,87.078125,14.5,0.07241058349609375,0.0676264762878418,0.9,0.09999999999999998,0.5,0.5132445812225341,0.5132445812225341,0.5132445812225341,0,0,0.5132445812225341,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_5000_differential_privacy_1752873353,2025-07-18T22:15:53.457813,batch,healthcare,5000,differential_privacy,"{""epsilon"": 0.5}",2.580627918243408,0,0,2.580627918243408,5000,1937.5129458428162,5000,1.0,52.890625,11.3,0.05723738670349121,0.032150983810424805,0.5,0.5,0.5,0.5161255836486817,0.5161255836486817,0.5161255836486817,0,0,0.5161255836486817,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_5000_differential_privacy_1752873358,2025-07-18T22:15:58.993017,batch,healthcare,5000,differential_privacy,"{""epsilon"": 1.0}",2.586737871170044,0,0,2.586737871170044,5000,1932.9364817852145,5000,1.0,96.359375,8.4,0.057984352111816406,0.03245949745178223,0.0,1.0,0.5,0.5173475742340088,0.5173475742340088,0.5173475742340088,0,0,0.5173475742340088,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_5000_differential_privacy_1752873364,2025-07-18T22:16:04.438587,batch,healthcare,5000,differential_privacy,"{""epsilon"": 2.0}",2.522064208984375,0,0,2.522064208984375,5000,1982.5030553101897,5000,1.0,98.71875,18.1,0.13584637641906738,0.05997276306152344,0.0,1.0,0.5,0.504412841796875,0.504412841796875,0.504412841796875,0,0,0.504412841796875,0,0,0,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_5000_tokenization_1752873370,2025-07-18T22:16:10.111090,batch,healthcare,5000,tokenization,"{""key_length"": 128}",2.5795950889587402,0,0,2.5795950889587402,5000,1938.2886955402996,5000,1.0,98.796875,19.6,0.06854033470153809,0.03453540802001953,0.5,0.5,0.5,0.5159190177917481,0.5159190177917481,0.5159190177917481,0,0,0.5159190177917481,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
batch_healthcare_5000_tokenization_1752873375,2025-07-18T22:16:15.535419,batch,healthcare,5000,tokenization,"{""key_length"": 256}",2.4750289916992188,0,0,2.4750289916992188,5000,2020.1783562006985,5000,1.0,63.921875,12.1,0.06462597846984863,0.051290035247802734,0.5,0.5,0.5,0.49500579833984376,0.49500579833984376,0.49500579833984376,0,0,0.49500579833984376,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
batch_healthcare_5000_tokenization_1752873381,2025-07-18T22:16:21.164789,batch,healthcare,5000,tokenization,"{""key_length"": 512}",2.6416072845458984,0,0,2.6416072845458984,5000,1892.7870275234789,5000,1.0,51.71875,34.4,0.08837509155273438,0.03973579406738281,0.5,0.5,0.5,0.5283214569091796,0.5283214569091796,0.5283214569091796,0,0,0.5283214569091796,0,0,0,True,,TRUE COLD START: Batch processing with tokenization
batch_financial_5000_k_anonymity_1752873386,2025-07-18T22:16:26.698960,batch,financial,5000,k_anonymity,"{""k_value"": 3}",2.588041067123413,0,0,2.588041067123413,5000,1931.9631606763721,4359,0.8718,49.25,29.7,0.007447481155395508,0.013117313385009766,0.15,0.85,0.5,0.5176082134246827,0.5176082134246827,0.5176082134246827,0,0,0.5176082134246827,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_financial_5000_k_anonymity_1752873392,2025-07-18T22:16:32.397591,batch,financial,5000,k_anonymity,"{""k_value"": 5}",2.5801661014556885,0,0,2.5801661014556885,5000,1937.8597359212959,4359,0.8718,94.671875,15.7,0.006050825119018555,0.010192632675170898,0.25,0.75,0.5,0.5160332202911377,0.5160332202911377,0.5160332202911377,0,0,0.5160332202911377,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
batch_financial_5000_k_anonymity_1752873397,2025-07-18T22:16:37.805613,batch,financial,5000,k_anonymity,"{""k_value"": 10}",2.4813568592071533,0,0,2.4813568592071533,5000,2015.0265696154672,4359,0.8718,104.1875,15.4,0.008880615234375,0.01868581771850586,0.5,0.5,0.5,0.49627137184143066,0.49627137184143066,0.49627137184143066,0,0,0.49627137184143066,0,0,0,True,,TRUE COLD START: Batch processing with k_anonymity
