experiment_id,timestamp,pipeline_type,dataset_type,dataset_size,anonymization_method,anonymization_params,pure_processing_time_seconds,pre_processing_time_seconds,post_processing_time_seconds,total_time_seconds,records_processed,records_per_second,violations_detected,violation_rate,memory_usage_mb,cpu_usage_percent,anonymization_overhead_seconds,compliance_check_time_seconds,avg_latency_ms,max_latency_ms,min_latency_ms,latency_std_ms,subprocess_overhead_ms,e2e_latency_ms,router_time_ms,stream_percentage,batch_percentage,information_loss_score,utility_preservation_score,privacy_level_score,success,error_message,notes
batch_healthcare_10000_k_anonymity_1752930034,2025-07-19T14:00:34.782518,batch,healthcare,10000,k_anonymity,"{""k_value"": 3}",4.000086069107056,0,0,4.000086069107056,10000,2499.946207965548,10000,1.0,103.3125,37.2,0.02039790153503418,0.057460784912109375,0.40000860691070556,0.40000860691070556,0.40000860691070556,0,0,0.40000860691070556,0,0,0,0.34797077922077924,0.6520292207792208,0.6666666666666667,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_10000_k_anonymity_1752930040,2025-07-19T14:00:40.887246,batch,healthcare,10000,k_anonymity,"{""k_value"": 5}",2.9592130184173584,0,0,2.9592130184173584,10000,3379.2768339969607,10000,1.0,71.75,31.0,0.021392822265625,0.06779861450195312,0.2959213018417358,0.2959213018417358,0.2959213018417358,0,0,0.2959213018417358,0,0,0,0.3516842532467533,0.6483157467532468,0.8,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_10000_k_anonymity_1752930047,2025-07-19T14:00:47.096319,batch,healthcare,10000,k_anonymity,"{""k_value"": 10}",3.042984962463379,0,0,3.042984962463379,10000,3286.2469329801515,10000,1.0,113.265625,29.2,0.020766735076904297,0.05704998970031738,0.30429849624633787,0.30429849624633787,0.30429849624633787,0,0,0.30429849624633787,0,0,0,0.3516842532467533,0.6483157467532468,0.9,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_10000_k_anonymity_1752930053,2025-07-19T14:00:53.129313,batch,healthcare,10000,k_anonymity,"{""k_value"": 15}",2.961545944213867,0,0,2.961545944213867,10000,3376.614845208646,10000,1.0,94.859375,34.3,0.03776812553405762,0.08671784400939941,0.2961545944213867,0.2961545944213867,0.2961545944213867,0,0,0.2961545944213867,0,0,0,0.3538758116883117,0.6461241883116884,0.9333333333333333,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_10000_differential_privacy_1752930059,2025-07-19T14:00:59.222465,batch,healthcare,10000,differential_privacy,"{""epsilon"": 0.1}",3.017965793609619,0,0,3.017965793609619,10000,3313.490173140618,10000,1.0,74.796875,39.8,0.15199971199035645,0.0877540111541748,0.30179657936096194,0.30179657936096194,0.30179657936096194,0,0,0.30179657936096194,0,0,0,0.269961336104543,0.730038663895457,0.09516258196402567,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_10000_differential_privacy_1752930065,2025-07-19T14:01:05.409555,batch,healthcare,10000,differential_privacy,"{""epsilon"": 0.5}",2.997709035873413,0,0,2.997709035873413,10000,3335.880794410188,10000,1.0,64.515625,53.0,0.11981892585754395,0.06563258171081543,0.2997709035873413,0.2997709035873413,0.2997709035873413,0,0,0.2997709035873413,0,0,0,0.26568782577811273,0.7343121742218873,0.39346934028742725,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_10000_differential_privacy_1752930071,2025-07-19T14:01:11.822063,batch,healthcare,10000,differential_privacy,"{""epsilon"": 1.0}",3.1172292232513428,0,0,3.1172292232513428,10000,3207.9771116638535,10000,1.0,63.265625,43.8,0.14478063583374023,0.06559371948242188,0.31172292232513427,0.31172292232513427,0.31172292232513427,0,0,0.31172292232513427,0,0,0,0.2706094374112395,0.7293905625887606,0.6321205588285405,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_10000_differential_privacy_1752930078,2025-07-19T14:01:18.219033,batch,healthcare,10000,differential_privacy,"{""epsilon"": 2.0}",2.944122076034546,0,0,2.944122076034546,10000,3396.5982869396007,10000,1.0,96.4375,43.7,0.11911654472351074,0.062183380126953125,0.2944122076034546,0.2944122076034546,0.2944122076034546,0,0,0.2944122076034546,0,0,0,0.27564832630012837,0.7243516736998716,0.864664716763352,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_10000_tokenization_1752930084,2025-07-19T14:01:24.274720,batch,healthcare,10000,tokenization,"{""key_length"": 128}",2.9139387607574463,0,0,2.9139387607574463,10000,3431.7811117624897,10000,1.0,69.328125,45.5,0.1370229721069336,0.05712604522705078,0.29139387607574463,0.29139387607574463,0.29139387607574463,0,0,0.29139387607574463,0,0,0,0.30309282433240187,0.6969071756675981,0.25,True,,TRUE COLD START: Batch processing with tokenization
batch_healthcare_10000_tokenization_1752930090,2025-07-19T14:01:30.283608,batch,healthcare,10000,tokenization,"{""key_length"": 256}",2.9571540355682373,0,0,2.9571540355682373,10000,3381.629729030477,10000,1.0,69.453125,20.0,0.11711668968200684,0.058283090591430664,0.29571540355682374,0.29571540355682374,0.29571540355682374,0,0,0.29571540355682374,0,0,0,0.30312354120318874,0.6968764587968113,0.5,True,,TRUE COLD START: Batch processing with tokenization
batch_healthcare_10000_tokenization_1752930096,2025-07-19T14:01:36.241761,batch,healthcare,10000,tokenization,"{""key_length"": 512}",2.867163896560669,0,0,2.867163896560669,10000,3487.767131832117,10000,1.0,71.046875,29.8,0.11861777305603027,0.0597686767578125,0.2867163896560669,0.2867163896560669,0.2867163896560669,0,0,0.2867163896560669,0,0,0,0.303125,0.696875,1.0,True,,TRUE COLD START: Batch processing with tokenization
