experiment_id,timestamp,pipeline_type,dataset_type,dataset_size,anonymization_method,anonymization_params,pure_processing_time_seconds,pre_processing_time_seconds,post_processing_time_seconds,total_time_seconds,records_processed,records_per_second,violations_detected,violation_rate,memory_usage_mb,cpu_usage_percent,anonymization_overhead_seconds,compliance_check_time_seconds,avg_latency_ms,max_latency_ms,min_latency_ms,latency_std_ms,subprocess_overhead_ms,e2e_latency_ms,router_time_ms,stream_percentage,batch_percentage,information_loss_score,utility_preservation_score,privacy_level_score,success,error_message,notes
hybrid_adaptive_healthcare_10000_k_anonymity_1752930238,2025-07-19T14:03:58.763541,hybrid_adaptive,healthcare,10000,k_anonymity,"{""k_value"": 3}",6.654298782348633,0.05996584892272949,0.4652891159057617,7.179553747177124,10000,1502.7879461208238,10000,1.0,207.0625,19.0,0.013765811920166016,0.04727768898010254,0.006470513343811035,1.7490386962890625,0.0026226043701171875,0.01902789612223817,2586.833953857422,0.7179553747177124,0.0006125926971435547,20.07,79.93,0.6172440179590886,0.38275598204091155,0.6666666666666669,True,,"Optimized adaptive routing: 2007 stream (pre-populated topics), 7993 batch (subprocess), 20.1% stream"
hybrid_adaptive_healthcare_10000_k_anonymity_1752930245,2025-07-19T14:04:05.628891,hybrid_adaptive,healthcare,10000,k_anonymity,"{""k_value"": 5}",6.365189790725708,0.06172013282775879,0.4317922592163086,6.858702182769775,10000,1571.0450636633539,10000,1.0,243.046875,20.1,0.013873100280761719,0.048247575759887695,0.006578993797302246,1.8610954284667969,0.0026226043701171875,0.02040845866931843,2632.132053375244,0.6858702182769776,0.0006207704544067382,20.07,79.93,0.6218501390438861,0.3781498609561139,0.7999999999999999,True,,"Optimized adaptive routing: 2007 stream (pre-populated topics), 7993 batch (subprocess), 20.1% stream"
hybrid_adaptive_healthcare_10000_k_anonymity_1752930252,2025-07-19T14:04:12.440658,hybrid_adaptive,healthcare,10000,k_anonymity,"{""k_value"": 10}",6.330925703048706,0.06166672706604004,0.41250014305114746,6.8050925731658936,10000,1579.5478369276111,10000,1.0,223.203125,22.2,0.014199495315551758,0.04852795600891113,0.006625032424926758,2.7158260345458984,0.0026226043701171875,0.02769636318939588,2589.005947113037,0.6805092573165894,0.0006664752960205078,20.07,79.93,0.6218501390438861,0.3781498609561139,0.9000000000000001,True,,"Optimized adaptive routing: 2007 stream (pre-populated topics), 7993 batch (subprocess), 20.1% stream"
hybrid_adaptive_healthcare_10000_k_anonymity_1752930259,2025-07-19T14:04:19.247565,hybrid_adaptive,healthcare,10000,k_anonymity,"{""k_value"": 15}",6.293332099914551,0.06872391700744629,0.43773913383483887,6.799795150756836,10000,1588.9833622693736,10000,1.0,177.421875,19.2,0.01271820068359375,0.04754996299743652,0.006407594680786132,1.506805419921875,0.0026226043701171875,0.016839615256329613,2620.788812637329,0.6799795150756835,0.0007249355316162109,20.07,79.93,0.6240416974854445,0.37595830251455553,0.9333333333333336,True,,"Optimized adaptive routing: 2007 stream (pre-populated topics), 7993 batch (subprocess), 20.1% stream"
hybrid_adaptive_healthcare_10000_differential_privacy_1752930266,2025-07-19T14:04:26.139722,hybrid_adaptive,healthcare,10000,differential_privacy,"{""epsilon"": 0.1}",6.376705169677734,0.061431884765625,0.44731688499450684,6.885453939437866,10000,1568.2079904762759,10000,1.0,181.96875,20.1,0.05023789405822754,0.047693490982055664,0.010190105438232422,1.8849372863769531,0.0035762786865234375,0.02003805398978471,2605.670928955078,0.6885453939437867,0.000644850730895996,20.07,79.93,0.5769131371941104,0.42308686280588953,0.09516258196404048,True,,"Optimized adaptive routing: 2007 stream (pre-populated topics), 7993 batch (subprocess), 20.1% stream"
hybrid_adaptive_healthcare_10000_differential_privacy_1752930273,2025-07-19T14:04:33.109574,hybrid_adaptive,healthcare,10000,differential_privacy,"{""epsilon"": 0.5}",6.458891153335571,0.06108880043029785,0.442180871963501,6.96216082572937,10000,1548.2533708337367,10000,1.0,174.0,20.3,0.056951284408569336,0.049373626708984375,0.011047863960266113,1.9788742065429688,0.0035762786865234375,0.021528444388389325,2682.018041610718,0.696216082572937,0.0006343603134155273,20.07,79.93,0.573750091832199,0.4262499081678009,0.3934693402873666,True,,"Optimized adaptive routing: 2007 stream (pre-populated topics), 7993 batch (subprocess), 20.1% stream"
hybrid_adaptive_healthcare_10000_differential_privacy_1752930279,2025-07-19T14:04:39.932184,hybrid_adaptive,healthcare,10000,differential_privacy,"{""epsilon"": 1.0}",6.30954384803772,0.06010007858276367,0.44544100761413574,6.815084934234619,10000,1584.900626867031,10000,1.0,196.21875,20.3,0.06075716018676758,0.0460360050201416,0.011078262329101562,2.0630359649658203,0.0035762786865234375,0.021556100818669467,2544.6109771728516,0.6815084934234619,0.0006325483322143554,20.07,79.93,0.5756688875673879,0.4243311124326122,0.6321205588285577,True,,"Optimized adaptive routing: 2007 stream (pre-populated topics), 7993 batch (subprocess), 20.1% stream"
hybrid_adaptive_healthcare_10000_differential_privacy_1752930286,2025-07-19T14:04:46.768689,hybrid_adaptive,healthcare,10000,differential_privacy,"{""epsilon"": 2.0}",6.33241605758667,0.05988621711730957,0.43610095977783203,6.8284032344818115,10000,1579.1760852509544,10000,1.0,179.3125,21.4,0.06732726097106934,0.04746580123901367,0.01188514232635498,2.3810863494873047,0.0035762786865234375,0.025471773093957536,2570.16921043396,0.6828403234481811,0.0006036996841430664,20.07,79.93,0.5763202458190217,0.4236797541809782,0.8646647167633873,True,,"Optimized adaptive routing: 2007 stream (pre-populated topics), 7993 batch (subprocess), 20.1% stream"
hybrid_adaptive_healthcare_10000_tokenization_1752930293,2025-07-19T14:04:53.709461,hybrid_adaptive,healthcare,10000,tokenization,"{""key_length"": 128}",6.4446680545806885,0.060814857482910156,0.42688798904418945,6.932370901107788,10000,1551.6702978817166,10000,1.0,180.046875,20.4,0.07001090049743652,0.04871368408203125,0.012244820594787598,2.2950172424316406,0.00762939453125,0.024504395463425754,2659.4574451446533,0.6932370901107788,0.0006277084350585938,20.07,79.93,0.5887258310134342,0.41127416898656577,0.25,True,,"Optimized adaptive routing: 2007 stream (pre-populated topics), 7993 batch (subprocess), 20.1% stream"
hybrid_adaptive_healthcare_10000_tokenization_1752930300,2025-07-19T14:05:00.672907,hybrid_adaptive,healthcare,10000,tokenization,"{""key_length"": 256}",6.442659139633179,0.06101822853088379,0.45122504234313965,6.954902410507202,10000,1552.154131278372,10000,1.0,216.515625,17.9,0.06877756118774414,0.04717373847961426,0.011948919296264649,2.471923828125,0.00762939453125,0.02524789220566252,2638.761281967163,0.6954902410507202,0.0006406545639038086,20.07,79.93,0.5887527671968632,0.41124723280313685,0.5,True,,"Optimized adaptive routing: 2007 stream (pre-populated topics), 7993 batch (subprocess), 20.1% stream"
