experiment_id,timestamp,pipeline_type,dataset_type,dataset_size,anonymization_method,anonymization_params,pure_processing_time_seconds,pre_processing_time_seconds,post_processing_time_seconds,total_time_seconds,records_processed,records_per_second,violations_detected,violation_rate,memory_usage_mb,cpu_usage_percent,anonymization_overhead_seconds,compliance_check_time_seconds,avg_latency_ms,max_latency_ms,min_latency_ms,latency_std_ms,subprocess_overhead_ms,e2e_latency_ms,router_time_ms,stream_percentage,batch_percentage,information_loss_score,utility_preservation_score,privacy_level_score,success,error_message,notes
stream_optimized_healthcare_50000_k_anonymity_1752931215,2025-07-19T14:20:15.381950,stream_optimized,healthcare,50000,k_anonymity,"{""k_value"": 3}",7.5025200843811035,0.02058887481689453,1.1856780052185059,8.708786964416504,50000,6664.427344098818,50000,1.0,395.953125,9.9,0,0,0.01075171947479248,60.78696250915527,0.00667572021484375,0.2726464305532903,0,0.17417573928833008,0,0,0,0.34797077922077924,0.6520292207792208,0.6666666666666669,True,,"Optimized streaming - Topic: healthcare_50000, Consumer Group: k_3_healthcare_50000, Throughput: 6664 rec/sec"
stream_optimized_healthcare_50000_k_anonymity_1752931224,2025-07-19T14:20:24.140528,stream_optimized,healthcare,50000,k_anonymity,"{""k_value"": 5}",7.588472843170166,0.0002071857452392578,1.1200079917907715,8.708688020706177,50000,6588.941020590378,50000,1.0,338.28125,12.1,0,0,0.012015604972839355,53.25579643249512,0.00667572021484375,0.2415259212842086,0,0.17417376041412352,0,0,0,0.35168425324675323,0.6483157467532467,0.8,True,,"Optimized streaming - Topic: healthcare_50000, Consumer Group: k_5_healthcare_50000, Throughput: 6589 rec/sec"
stream_optimized_healthcare_50000_k_anonymity_1752931232,2025-07-19T14:20:32.452188,stream_optimized,healthcare,50000,k_anonymity,"{""k_value"": 10}",7.109295129776001,0.00017189979553222656,1.134711742401123,8.244178771972656,50000,7033.046045673926,50000,1.0,350.921875,8.6,0,0,0.00965574264526367,1.7251968383789062,0.00667572021484375,0.020489723591975394,0,0.16488357543945312,0,0,0,0.35168425324675323,0.6483157467532467,0.9000000000000001,True,,"Optimized streaming - Topic: healthcare_50000, Consumer Group: k_10_healthcare_50000, Throughput: 7033 rec/sec"
stream_optimized_healthcare_50000_k_anonymity_1752931240,2025-07-19T14:20:40.767716,stream_optimized,healthcare,50000,k_anonymity,"{""k_value"": 15}",7.1368231773376465,0.0001659393310546875,1.1379950046539307,8.274984121322632,50000,7005.918285711575,50000,1.0,345.640625,23.1,0,0,0.010523853302001953,40.71688652038574,0.00667572021484375,0.1901789450517649,0,0.16549968242645263,0,0,0,0.35387581168831167,0.6461241883116884,0.9333333333333335,True,,"Optimized streaming - Topic: healthcare_50000, Consumer Group: k_15_healthcare_50000, Throughput: 7006 rec/sec"
stream_optimized_healthcare_50000_differential_privacy_1752931249,2025-07-19T14:20:49.195537,stream_optimized,healthcare,50000,differential_privacy,"{""epsilon"": 0.1}",7.223736047744751,0.00018978118896484375,1.159278154373169,8.383203983306885,50000,6921.626104487856,50000,1.0,358.734375,30.4,0,0,0.01423327922821045,28.818845748901367,0.008821487426757812,0.13132293056591943,0,0.1676640796661377,0,0,0,0.27010988364951166,0.7298901163504884,0.09516258196404047,True,,"Optimized streaming - Topic: healthcare_50000, Consumer Group: dp_0_1_healthcare_50000, Throughput: 6922 rec/sec"
stream_optimized_healthcare_50000_differential_privacy_1752931257,2025-07-19T14:20:57.728325,stream_optimized,healthcare,50000,differential_privacy,"{""epsilon"": 0.5}",7.292759656906128,0.0001900196075439453,1.1977827548980713,8.490732431411743,50000,6856.115154247651,50000,1.0,358.375,7.4,0,0,0.014664545059204101,17.088890075683594,0.008821487426757812,0.07944694686457272,0,0.16981464862823487,0,0,0,0.2660818389408903,0.7339181610591097,0.39346934028736663,True,,"Optimized streaming - Topic: healthcare_50000, Consumer Group: dp_0_5_healthcare_50000, Throughput: 6856 rec/sec"
stream_optimized_healthcare_50000_differential_privacy_1752931266,2025-07-19T14:21:06.290763,stream_optimized,healthcare,50000,differential_privacy,"{""epsilon"": 1.0}",7.362206935882568,0.00015997886657714844,1.1596176624298096,8.521984577178955,50000,6791.441810241115,50000,1.0,361.71875,19.4,0,0,0.015806756019592284,37.5521183013916,0.008821487426757812,0.17039090808589777,0,0.1704396915435791,0,0,0,0.2700527291670935,0.7299472708329066,0.6321205588285574,True,,"Optimized streaming - Topic: healthcare_50000, Consumer Group: dp_1_0_healthcare_50000, Throughput: 6791 rec/sec"
stream_optimized_healthcare_50000_differential_privacy_1752931274,2025-07-19T14:21:14.909296,stream_optimized,healthcare,50000,differential_privacy,"{""epsilon"": 2.0}",7.417330980300903,0.00014591217041015625,1.1602020263671875,8.577678918838501,50000,6740.969242547084,50000,1.0,362.265625,10.5,0,0,0.016054153442382812,26.858091354370117,0.008821487426757812,0.12255955902865329,0,0.17155357837677002,0,0,0,0.2760884062504268,0.7239115937495733,0.8646647167633875,True,,"Optimized streaming - Topic: healthcare_50000, Consumer Group: dp_2_0_healthcare_50000, Throughput: 6741 rec/sec"
stream_optimized_healthcare_50000_tokenization_1752931283,2025-07-19T14:21:23.934044,stream_optimized,healthcare,50000,tokenization,"{""key_length"": 128}",7.795567035675049,0.00018095970153808594,1.1852569580078125,8.9810049533844,50000,6413.901615005521,50000,1.0,347.671875,10.7,0,0,0.01953634262084961,87.6309871673584,0.011920928955078125,0.4005398869945005,0,0.179620099067688,0,0,0,0.3030944143106991,0.6969055856893009,0.25,True,,"Optimized streaming - Topic: healthcare_50000, Consumer Group: token_128_healthcare_50000, Throughput: 6414 rec/sec"
stream_optimized_healthcare_50000_tokenization_1752931292,2025-07-19T14:21:32.636517,stream_optimized,healthcare,50000,tokenization,"{""key_length"": 256}",7.417689085006714,0.0001919269561767578,1.2278039455413818,8.645684957504272,50000,6740.643807929939,50000,1.0,358.609375,8.5,0,0,0.01504589557647705,1.9791126251220703,0.011920928955078125,0.022137660412539187,0,0.17291369915008545,0,0,0,0.30312334299262506,0.696876657007375,0.5,True,,"Optimized streaming - Topic: healthcare_50000, Consumer Group: token_256_healthcare_50000, Throughput: 6741 rec/sec"
