experiment_id,timestamp,pipeline_type,dataset_type,dataset_size,anonymization_method,anonymization_params,pure_processing_time_seconds,pre_processing_time_seconds,post_processing_time_seconds,total_time_seconds,records_processed,records_per_second,violations_detected,violation_rate,memory_usage_mb,cpu_usage_percent,anonymization_overhead_seconds,compliance_check_time_seconds,avg_latency_ms,max_latency_ms,min_latency_ms,latency_std_ms,subprocess_overhead_ms,e2e_latency_ms,router_time_ms,stream_percentage,batch_percentage,information_loss_score,utility_preservation_score,privacy_level_score,success,error_message,notes
batch_healthcare_50000_k_anonymity_1752931494,2025-07-19T14:24:54.474764,batch,healthcare,50000,k_anonymity,"{""k_value"": 3}",5.079276084899902,0,0,5.079276084899902,50000,9843.922473252476,50000,1.0,253.71875,12.1,0.1448514461517334,0.358123779296875,0.10158552169799805,0.10158552169799805,0.10158552169799805,0,0,0.10158552169799805,0,0,0,0.34797077922077924,0.6520292207792208,0.6666666666666667,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_50000_k_anonymity_1752931503,2025-07-19T14:25:03.518159,batch,healthcare,50000,k_anonymity,"{""k_value"": 5}",4.743592023849487,0,0,4.743592023849487,50000,10540.535473669242,50000,1.0,238.109375,23.1,0.16086411476135254,0.3374745845794678,0.09487184047698975,0.09487184047698975,0.09487184047698975,0,0,0.09487184047698975,0,0,0,0.35168425324675323,0.6483157467532468,0.8,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_50000_k_anonymity_1752931512,2025-07-19T14:25:12.835673,batch,healthcare,50000,k_anonymity,"{""k_value"": 10}",5.110835075378418,0,0,5.110835075378418,50000,9783.137053448723,50000,1.0,251.234375,28.9,0.17761898040771484,0.43100786209106445,0.10221670150756836,0.10221670150756836,0.10221670150756836,0,0,0.10221670150756836,0,0,0,0.35168425324675323,0.6483157467532468,0.9,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_50000_k_anonymity_1752931521,2025-07-19T14:25:21.546131,batch,healthcare,50000,k_anonymity,"{""k_value"": 15}",4.559073209762573,0,0,4.559073209762573,50000,10967.141280585818,50000,1.0,199.171875,38.8,0.1418769359588623,0.3507232666015625,0.09118146419525147,0.09118146419525147,0.09118146419525147,0,0,0.09118146419525147,0,0,0,0.35387581168831167,0.6461241883116884,0.9333333333333332,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_50000_differential_privacy_1752931531,2025-07-19T14:25:31.079635,batch,healthcare,50000,differential_privacy,"{""epsilon"": 0.1}",4.737052917480469,0,0,4.737052917480469,50000,10555.085803557768,50000,1.0,254.484375,20.3,0.5715551376342773,0.36044931411743164,0.09474105834960937,0.09474105834960937,0.09474105834960937,0,0,0.09474105834960937,0,0,0,0.2702886949957709,0.7297113050042291,0.09516258196404292,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_50000_differential_privacy_1752931539,2025-07-19T14:25:39.895401,batch,healthcare,50000,differential_privacy,"{""epsilon"": 0.5}",4.58732271194458,0,0,4.58732271194458,50000,10899.603786280135,50000,1.0,190.84375,23.9,0.6416056156158447,0.37117934226989746,0.0917464542388916,0.0917464542388916,0.0917464542388916,0,0,0.0917464542388916,0,0,0,0.2660387279203298,0.7339612720796702,0.3934693402876867,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_50000_differential_privacy_1752931549,2025-07-19T14:25:49.087890,batch,healthcare,50000,differential_privacy,"{""epsilon"": 1.0}",4.952836036682129,0,0,4.952836036682129,50000,10095.226175404478,50000,1.0,225.515625,19.8,0.6381895542144775,0.31751084327697754,0.09905672073364258,0.09905672073364258,0.09905672073364258,0,0,0.09905672073364258,0,0,0,0.27006097595217604,0.729939024047824,0.6321205588283635,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_50000_differential_privacy_1752931557,2025-07-19T14:25:57.834417,batch,healthcare,50000,differential_privacy,"{""epsilon"": 2.0}",4.802315950393677,0,0,4.802315950393677,50000,10411.643156444377,50000,1.0,194.03125,33.2,0.7804574966430664,0.3493943214416504,0.09604631900787354,0.09604631900787354,0.09604631900787354,0,0,0.09604631900787354,0,0,0,0.2760462363688427,0.7239537636311574,0.8646647167626629,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_50000_tokenization_1752931566,2025-07-19T14:26:06.587651,batch,healthcare,50000,tokenization,"{""key_length"": 128}",4.641582727432251,0,0,4.641582727432251,50000,10772.187621367739,50000,1.0,238.09375,24.3,0.6032328605651855,0.2925996780395508,0.09283165454864502,0.09283165454864502,0.09283165454864502,0,0,0.09283165454864502,0,0,0,0.30309355076591643,0.6969064492340835,0.25,True,,TRUE COLD START: Batch processing with tokenization
batch_healthcare_50000_tokenization_1752931575,2025-07-19T14:26:15.515253,batch,healthcare,50000,tokenization,"{""key_length"": 256}",4.80411696434021,0,0,4.80411696434021,50000,10407.739938710449,50000,1.0,187.265625,21.3,0.7646770477294922,0.4035327434539795,0.0960823392868042,0.0960823392868042,0.0960823392868042,0,0,0.0960823392868042,0,0,0,0.3031232111804897,0.6968767888195104,0.5,True,,TRUE COLD START: Batch processing with tokenization
