experiment_id,timestamp,pipeline_type,dataset_type,dataset_size,anonymization_method,anonymization_params,pure_processing_time_seconds,pre_processing_time_seconds,post_processing_time_seconds,total_time_seconds,records_processed,records_per_second,violations_detected,violation_rate,memory_usage_mb,cpu_usage_percent,anonymization_overhead_seconds,compliance_check_time_seconds,avg_latency_ms,max_latency_ms,min_latency_ms,latency_std_ms,subprocess_overhead_ms,e2e_latency_ms,router_time_ms,stream_percentage,batch_percentage,information_loss_score,utility_preservation_score,privacy_level_score,success,error_message,notes
batch_healthcare_40000_k_anonymity_1752938667,2025-07-19T16:24:27.392342,batch,healthcare,40000,k_anonymity,"{""k_value"": 3}",4.623897075653076,0,0,4.623897075653076,40000,8650.711584956814,40000,1.0,216.890625,13.6,0.12588214874267578,0.33327555656433105,0.1155974268913269,0.1155974268913269,0.1155974268913269,0,0,0.1155974268913269,0,0,0,0.34797077922077924,0.6520292207792208,0.6666666666666667,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_40000_k_anonymity_1752938674,2025-07-19T16:24:34.892493,batch,healthcare,40000,k_anonymity,"{""k_value"": 5}",4.285707950592041,0,0,4.285707950592041,40000,9333.347129842172,40000,1.0,203.1875,11.0,0.11902546882629395,0.310422420501709,0.10714269876480102,0.10714269876480102,0.10714269876480102,0,0,0.10714269876480102,0,0,0,0.3516842532467533,0.6483157467532468,0.8,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_40000_k_anonymity_1752938682,2025-07-19T16:24:42.309891,batch,healthcare,40000,k_anonymity,"{""k_value"": 10}",4.197796106338501,0,0,4.197796106338501,40000,9528.809638848736,40000,1.0,197.9375,10.4,0.09248018264770508,0.2393350601196289,0.10494490265846253,0.10494490265846253,0.10494490265846253,0,0,0.10494490265846253,0,0,0,0.3516842532467533,0.6483157467532468,0.9,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_40000_k_anonymity_1752938689,2025-07-19T16:24:49.954542,batch,healthcare,40000,k_anonymity,"{""k_value"": 15}",4.4622697830200195,0,0,4.4622697830200195,40000,8964.047882584186,40000,1.0,156.875,11.0,0.12578940391540527,0.39153528213500977,0.1115567445755005,0.1115567445755005,0.1115567445755005,0,0,0.1115567445755005,0,0,0,0.3538758116883117,0.6461241883116884,0.9333333333333333,True,,TRUE COLD START: Batch processing with k_anonymity
batch_healthcare_40000_differential_privacy_1752938698,2025-07-19T16:24:58.321968,batch,healthcare,40000,differential_privacy,"{""epsilon"": 0.1}",4.361418962478638,0,0,4.361418962478638,40000,9171.327117188393,40000,1.0,169.0625,16.0,0.6115560531616211,0.3286595344543457,0.10903547406196594,0.10903547406196594,0.10903547406196594,0,0,0.10903547406196594,0,0,0,0.26992954357094395,0.7300704564290561,0.09516258196399835,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_40000_differential_privacy_1752938706,2025-07-19T16:25:06.630488,batch,healthcare,40000,differential_privacy,"{""epsilon"": 0.5}",4.227555990219116,0,0,4.227555990219116,40000,9461.731575535392,40000,1.0,168.578125,20.3,0.5103955268859863,0.27116847038269043,0.1056888997554779,0.1056888997554779,0.1056888997554779,0,0,0.1056888997554779,0,0,0,0.2658650697606538,0.7341349302393462,0.3934693402876102,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_40000_differential_privacy_1752938714,2025-07-19T16:25:14.010926,batch,healthcare,40000,differential_privacy,"{""epsilon"": 1.0}",4.207581996917725,0,0,4.207581996917725,40000,9506.647768077273,40000,1.0,168.953125,20.4,0.48607683181762695,0.3112905025482178,0.10518954992294312,0.10518954992294312,0.10518954992294312,0,0,0.10518954992294312,0,0,0,0.27046661893413493,0.7295333810658651,0.6321205588283746,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_40000_differential_privacy_1752938721,2025-07-19T16:25:21.814218,batch,healthcare,40000,differential_privacy,"{""epsilon"": 2.0}",4.3524980545043945,0,0,4.3524980545043945,40000,9190.124728167093,40000,1.0,230.25,9.3,0.5648744106292725,0.29573559761047363,0.10881245136260986,0.10881245136260986,0.10881245136260986,0,0,0.10881245136260986,0,0,0,0.27593515192024604,0.7240648480797539,0.864664716762706,True,,TRUE COLD START: Batch processing with differential_privacy
batch_healthcare_40000_tokenization_1752938729,2025-07-19T16:25:29.184948,batch,healthcare,40000,tokenization,"{""key_length"": 128}",4.259905576705933,0,0,4.259905576705933,40000,9389.879489049825,40000,1.0,182.671875,23.3,0.5764496326446533,0.3011298179626465,0.10649763941764831,0.10649763941764831,0.10649763941764831,0,0,0.10649763941764831,0,0,0,0.3030960366597871,0.6969039633402129,0.25,True,,TRUE COLD START: Batch processing with tokenization
batch_healthcare_40000_tokenization_1752938737,2025-07-19T16:25:37.475321,batch,healthcare,40000,tokenization,"{""key_length"": 256}",4.211600065231323,0,0,4.211600065231323,40000,9497.57797047688,40000,1.0,164.078125,11.5,0.4945797920227051,0.26801419258117676,0.10529000163078309,0.10529000163078309,0.10529000163078309,0,0,0.10529000163078309,0,0,0,0.30312349201226885,0.6968765079877312,0.5,True,,TRUE COLD START: Batch processing with tokenization
batch_healthcare_40000_tokenization_1752938745,2025-07-19T16:25:45.834318,batch,healthcare,40000,tokenization,"{""key_length"": 512}",4.241965055465698,0,0,4.241965055465698,40000,9429.592058628747,40000,1.0,168.484375,9.5,0.7742793560028076,0.4096355438232422,0.10604912638664246,0.10604912638664246,0.10604912638664246,0,0,0.10604912638664246,0,0,0,0.303125,0.696875,1.0,True,,TRUE COLD START: Batch processing with tokenization
