experiment_id,timestamp,pipeline_type,dataset_type,dataset_size,anonymization_method,anonymization_params,pure_processing_time_seconds,pre_processing_time_seconds,post_processing_time_seconds,total_time_seconds,records_processed,records_per_second,violations_detected,violation_rate,memory_usage_mb,cpu_usage_percent,anonymization_overhead_seconds,compliance_check_time_seconds,avg_latency_ms,max_latency_ms,min_latency_ms,latency_std_ms,subprocess_overhead_ms,e2e_latency_ms,router_time_ms,stream_percentage,batch_percentage,information_loss_score,utility_preservation_score,privacy_level_score,success,error_message,notes
stream_optimized_healthcare_40000_k_anonymity_1752938420,2025-07-19T16:20:20.807864,stream_optimized,healthcare,40000,k_anonymity,"{""k_value"": 3}",6.863465070724487,0.013160228729248047,0.9597780704498291,7.8364033699035645,40000,5827.960015505363,40000,1.0,334.59375,16.3,0,0,0.010682541131973266,57.150840759277344,0.00667572021484375,0.28622485305147616,0,0.1959100842475891,0,0,0,0.34797077922077924,0.6520292207792209,0.6666666666666669,True,,"Optimized streaming - Topic: healthcare_40000, Consumer Group: k_3_healthcare_40000, Throughput: 5828 rec/sec"
stream_optimized_healthcare_40000_k_anonymity_1752938428,2025-07-19T16:20:28.061452,stream_optimized,healthcare,40000,k_anonymity,"{""k_value"": 5}",6.288070917129517,0.00017118453979492188,0.9258129596710205,7.214055061340332,40000,6361.2514119449315,40000,1.0,302.109375,16.5,0,0,0.009676569700241089,12.81595230102539,0.00667572021484375,0.06599020647116778,0,0.1803513765335083,0,0,0,0.35168425324675323,0.6483157467532468,0.7999999999999999,True,,"Optimized streaming - Topic: healthcare_40000, Consumer Group: k_5_healthcare_40000, Throughput: 6361 rec/sec"
stream_optimized_healthcare_40000_k_anonymity_1752938435,2025-07-19T16:20:35.297750,stream_optimized,healthcare,40000,k_anonymity,"{""k_value"": 10}",6.257329940795898,0.0001990795135498047,0.9502110481262207,7.207740068435669,40000,6392.502933114027,40000,1.0,307.046875,18.4,0,0,0.009652274847030639,12.810945510864258,0.00667572021484375,0.06714615243894773,0,0.1801935017108917,0,0,0,0.35168425324675323,0.6483157467532468,0.9000000000000001,True,,"Optimized streaming - Topic: healthcare_40000, Consumer Group: k_10_healthcare_40000, Throughput: 6393 rec/sec"
stream_optimized_healthcare_40000_k_anonymity_1752938442,2025-07-19T16:20:42.526659,stream_optimized,healthcare,40000,k_anonymity,"{""k_value"": 15}",6.2698938846588135,0.00017786026000976562,0.9284651279449463,7.1985368728637695,40000,6379.693298776884,40000,1.0,304.453125,17.9,0,0,0.009927815198898316,35.89987754821777,0.00667572021484375,0.18038016087003453,0,0.17996342182159425,0,0,0,0.35387581168831167,0.6461241883116884,0.9333333333333336,True,,"Optimized streaming - Topic: healthcare_40000, Consumer Group: k_15_healthcare_40000, Throughput: 6380 rec/sec"
stream_optimized_healthcare_40000_differential_privacy_1752938450,2025-07-19T16:20:50.171954,stream_optimized,healthcare,40000,differential_privacy,"{""epsilon"": 0.1}",6.628012180328369,0.00015473365783691406,0.9887166023254395,7.6168835163116455,40000,6034.991926948796,40000,1.0,311.46875,17.9,0,0,0.016185337305068968,57.59406089782715,0.008821487426757812,0.28888451293051115,0,0.19042208790779114,0,0,0,0.2698313678063977,0.7301686321936022,0.09516258196404048,True,,"Optimized streaming - Topic: healthcare_40000, Consumer Group: dp_0_1_healthcare_40000, Throughput: 6035 rec/sec"
stream_optimized_healthcare_40000_differential_privacy_1752938457,2025-07-19T16:20:57.862654,stream_optimized,healthcare,40000,differential_privacy,"{""epsilon"": 0.5}",6.686030149459839,0.00021195411682128906,0.9706718921661377,7.656913995742798,40000,5982.623336395152,40000,1.0,311.09375,23.2,0,0,0.015763968229293823,42.20318794250488,0.008821487426757812,0.21364657961382416,0,0.19142284989356995,0,0,0,0.2661509038091706,0.7338490961908294,0.3934693402873666,True,,"Optimized streaming - Topic: healthcare_40000, Consumer Group: dp_0_5_healthcare_40000, Throughput: 5983 rec/sec"
stream_optimized_healthcare_40000_differential_privacy_1752938465,2025-07-19T16:21:05.537727,stream_optimized,healthcare,40000,differential_privacy,"{""epsilon"": 1.0}",6.66338586807251,0.00015473365783691406,0.9771111011505127,7.640651702880859,40000,6002.954172541509,40000,1.0,319.0,25.9,0,0,0.01655837893486023,32.63211250305176,0.008821487426757812,0.16759375440354635,0,0.1910162925720215,0,0,0,0.2705134158801581,0.7294865841198419,0.6321205588285577,True,,"Optimized streaming - Topic: healthcare_40000, Consumer Group: dp_1_0_healthcare_40000, Throughput: 6003 rec/sec"
stream_optimized_healthcare_40000_differential_privacy_1752938473,2025-07-19T16:21:13.114674,stream_optimized,healthcare,40000,differential_privacy,"{""epsilon"": 2.0}",6.5608229637146,0.00015282630920410156,0.9863440990447998,7.5473198890686035,40000,6096.7961216488675,40000,1.0,322.0,39.6,0,0,0.015424585342407229,24.51801300048828,0.008821487426757812,0.12468090553830244,0,0.18868299722671508,0,0,0,0.27601530390099144,0.7239846960990086,0.8646647167633873,True,,"Optimized streaming - Topic: healthcare_40000, Consumer Group: dp_2_0_healthcare_40000, Throughput: 6097 rec/sec"
stream_optimized_healthcare_40000_tokenization_1752938480,2025-07-19T16:21:20.788736,stream_optimized,healthcare,40000,tokenization,"{""key_length"": 128}",6.650237798690796,0.00015687942504882812,0.9871220588684082,7.637516736984253,40000,6014.822508734143,40000,1.0,310.75,11.8,0,0,0.01605687737464905,26.709794998168945,0.011920928955078125,0.13505249008483586,0,0.19093791842460633,0,0,0,0.30309589937160114,0.6969041006283989,0.25,True,,"Optimized streaming - Topic: healthcare_40000, Consumer Group: token_128_healthcare_40000, Throughput: 6015 rec/sec"
stream_optimized_healthcare_40000_tokenization_1752938488,2025-07-19T16:21:28.450060,stream_optimized,healthcare,40000,tokenization,"{""key_length"": 256}",6.6339380741119385,0.00016808509826660156,0.9885728359222412,7.622678995132446,40000,6029.60105342175,40000,1.0,309.921875,18.3,0,0,0.01577842831611633,16.893863677978516,0.011682510375976562,0.08690823711090605,0,0.19056697487831115,0,0,0,0.3031237478578991,0.6968762521421009,0.5,True,,"Optimized streaming - Topic: healthcare_40000, Consumer Group: token_256_healthcare_40000, Throughput: 6030 rec/sec"
